TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,3665.209231,27.964295,33.786944,34.041899,13.779398,11.793686,62.285457,60.281596,26.975649,29.922280,27.875416,33.753304,34.002367,0.002308,1061278.20,12.66,6068775110684065,72026387865,2751710992752962,35363239123,2e4347d4419bff62ed6861d3523c6cc5,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1220.963077,24.845239,32.056179,32.131962,9.546003,8.509302,36.024491,34.763306,22.373069,27.501661,24.776101,32.033631,32.104365,0.019168,465623.28,9.53,2745528839879514,59478397392,1211014464139826,27176395530,dbe8ec4737b71b0fd7bae9b357806a32,
LD,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,335.476923,22.256802,30.512041,30.525994,6.219308,5.881651,14.242240,13.786734,18.902940,25.243737,22.212226,30.502569,30.515322,0.067729,168143.12,6.65,1028254750440175,38035758791,439466374520863,18905875735,873c6bfe516f3b3dee55963103f62e64,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,13090.914624,39.004673,41.894952,46.540658,20.593455,17.002866,90.308646,89.023962,40.731439,38.914466,38.828599,41.809297,46.497044,0.780790,1028500.17,14.74,7565184083880717,85690785562,2874526483776594,41142058724,260faa3a796fedfe02ad5a71b044f610,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,1129.866441,37.634406,40.369744,45.943873,17.409550,14.790973,84.246321,82.486686,37.641415,37.669492,37.610478,40.347571,45.937964,3.068485,332194.16,7.29,2481414917852676,54032174208,927710555500207,20372507352,8c7241970d3d3e7d013b3a6096ba214b,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,115.403981,37.261495,40.079531,45.619318,16.548662,14.315443,78.604686,76.516094,36.732090,37.366519,37.259379,40.076968,45.618030,3.372610,181888.88,5.43,1085477499793991,37042754524,472264316381960,15659841735,fb31023eeaf6aac763526856cd2dc9fd,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,47.072312,36.677848,39.870281,45.042944,15.390271,13.713364,68.904345,66.503038,35.461769,37.026979,36.673885,39.868268,45.041026,3.227789,52198.63,3.28,408910591417378,24305122514,145781455320149,9213107362,12b241708deba15dd3da3cd611ad98be,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,23.382156,35.525784,39.429832,44.114527,13.617562,12.654195,53.574066,51.017848,33.427265,36.308438,35.509158,39.425321,44.110428,3.022394,22370.26,3.99,175473157363398,31114230554,62474372490497,11161872601,b64b4b8b90ee6e6553f15bbdf651fe67,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,12.168754,33.650804,38.848103,42.769445,11.499706,11.147304,33.441055,31.380667,30.804876,35.127156,33.609582,38.844471,42.761376,2.573720,10750.39,3.15,80236894793559,24312287329,30023070552430,8831363400,a068e98e51ef2deb2816c968dee953a6,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,18651.930224,39.964841,44.301164,45.222636,22.580990,19.146422,99.765043,98.718023,42.151444,39.999545,39.835756,44.257790,45.194935,0.100513,799427.04,16.37,4764236718506025,88178057681,2074136259699268,44918538901,b29601afb57162590628fd0691528d2f,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4526.171674,38.045359,43.141680,44.211590,19.167210,16.771956,94.760808,92.556396,38.343998,38.613980,37.996512,43.123685,44.199430,0.142478,406982.46,10.86,3013572839472059,67852755595,1378013861745707,39625807756,03a08089cb9b699b1e393eb56482e63b,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1534.026589,35.965196,41.788730,42.879745,15.714232,14.292178,83.969001,81.517330,34.554033,37.088405,35.909765,41.762136,42.860702,0.277563,424488.74,9.54,2531214441755744,61881204609,1102242198558105,27143804734,992c8194330415ec3bc83232ad8eff09,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,582.340736,33.545872,40.346460,41.260124,12.089146,11.530408,65.922241,63.725369,30.785103,35.311721,33.486369,40.307008,41.233201,0.528659,219304.09,8.37,1320187718445957,48933346365,571438683394910,23764463829,f35a224a355bf719d16f7fb759cca0a6,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,214.430493,31.081857,38.734787,39.645151,8.972703,8.996975,46.775477,44.911952,27.525198,33.397677,31.028086,38.679055,39.609961,0.886333,73718.50,4.73,592673498214635,35890742918,205872528431250,13191874911,1fc5ccfe17f8e7f541cd3b24a0cbb475,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,79.759010,28.800073,37.118458,37.773371,6.813079,7.079614,33.085010,31.568777,24.908817,31.517438,28.758601,37.079675,37.735262,1.160083,33644.19,3.45,270719374884728,24984828371,117775999243018,12805409432,96bc965197b6c1f56a735e225f309f04,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,110,26594.868923,40.525426,47.253051,46.904764,26.076297,22.324041,99.974416,99.967958,44.046802,42.087362,40.324282,46.989031,46.681420,0.074594,680442.32,27.84,4125776797386396,136911120392,1899390689669942,81055250848,799eaf5ce994edce500a058ceb47ec35,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,135,10677.574154,36.821879,44.259008,43.911656,21.205931,18.476875,99.965156,99.947080,38.075740,38.929368,36.643594,43.944563,43.668124,0.070772,748729.06,20.36,4210461166464003,100992284431,1934346424732298,55985475188,59fb7ef72f82fde0a72a2a7f4cf12822,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,160,4202.754462,33.399662,41.285811,41.024142,16.615435,14.786286,94.858394,92.913070,32.666814,35.922347,33.224654,40.936588,40.768025,0.075237,1040584.67,13.90,5885119961983734,80136373568,2692674882423575,38586500786,f900005974fbeab1273d823a84edcd5b,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,185,1561.451077,30.219007,38.617061,38.517549,12.346242,11.292838,74.236810,72.075109,27.991406,33.093708,30.041422,38.259425,38.279428,0.074292,598615.69,11.29,3433438111849788,68990050519,1552202699639344,31691969338,ce532b5f5b77cff05eff6da9ecbb3f25,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,518.542154,27.440143,36.255312,36.298477,8.606482,8.287266,51.140926,49.501889,24.204039,30.498401,27.270794,35.897268,36.133217,0.090040,194978.73,8.13,1484738191821795,66048676870,544501722917863,22760075637,de0e6a7d90d8c08ae54b5f0acd393afd,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,169.307077,25.130671,34.148201,34.312988,5.844096,5.985930,34.859874,33.821968,21.425286,28.123919,25.007860,33.839128,34.191619,0.158561,71344.47,7.42,559118891968323,57204118754,199265141123136,20743021478,da93effe064fb7a5805f519ed75c7692,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,110,5566.450780,42.648956,46.588182,52.671930,24.288438,21.132691,95.020508,93.432979,44.759090,43.153389,42.602891,46.581669,52.663702,0.762184,300829.11,7.08,2262049784388631,49396334995,840123973479651,19806079116,5bda5efa2b8596e586c03cca92bc7a4a,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,135,1230.763083,41.546457,46.184334,51.689106,21.786102,19.626844,91.721877,89.781530,42.242698,42.455026,41.536107,46.182158,51.678373,0.845758,196800.99,7.40,1176666086511504,39456552572,510455692479892,20555658322,3fdf238b6d92d4b12ceb327777e2ab66,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,160,418.093906,40.113455,45.527089,50.093378,18.950665,17.784155,84.853960,82.672168,39.346825,41.508023,40.096908,45.523367,50.078296,0.912036,124295.21,5.98,739317513870947,36674523838,324140606452968,17229332783,5eb852f41c6b7b4f851fd6f6c1a59688,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,185,156.257281,38.280267,44.533665,48.198613,16.065060,15.663637,74.128831,71.609212,36.305365,40.173586,38.256651,44.526287,48.183947,0.975580,55958.53,4.41,345601917384451,27244667042,146926440996245,12674462969,7c5ae029a360302786a1c02ced799d28,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,210,62.780297,36.083753,43.124158,45.684732,13.399659,13.487415,59.812469,57.244199,33.262428,38.441387,36.049987,43.115488,45.670556,1.140405,21257.78,3.15,121819877612760,18819598828,56895483255944,9082232012,f78b8999b11211c0ae9a043e1eaa91c3,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,235,26.067471,33.619401,41.316465,43.727980,11.125788,11.443710,43.757866,40.718835,30.288082,36.420177,33.576776,41.312400,43.723634,0.975067,14444.25,4.29,85636135772845,24614860388,39168255291667,12251406077,744e027deb06c5a9f0f910505e7ccc74,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,110,47071.696615,41.478906,43.631064,44.547757,26.853907,24.743491,99.976730,99.970538,44.838261,41.782657,41.290264,43.507792,44.444282,0.031174,909183.55,40.17,5047954639457504,180753191694,2352877217428540,108031235141,6ca31cd4731197948b59794ecc08c069,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,135,24790.152000,36.626604,40.195845,41.534396,22.270136,20.716923,99.969099,99.959512,38.997878,38.213588,36.431733,40.088998,41.451767,0.056838,1004100.07,31.87,5514183644656626,148137447980,2596939686821056,86389143419,5fbe3c2a791b38fb8eb8ef345fd7fdde,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,160,11298.430154,31.938958,37.174943,38.892492,17.764168,16.579596,95.416061,93.541257,32.984591,34.742756,31.758698,37.089061,38.828089,0.089691,1633849.92,18.82,11565314211076570,112735145076,4565455285742040,52568445252,7629f9a720598fec90d71fab86f198a0,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,185,4240.403077,27.770975,34.633041,36.714509,13.416483,12.524668,74.185882,71.929567,27.231496,31.488391,27.615269,34.561173,36.660396,0.106709,1485931.21,16.34,8386037986404101,89251796886,3851988891345364,45814184374,b6e71ae94e76579bc2f311c8f1a47e59,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,210,1238.052923,24.486134,32.466197,34.781455,9.342925,8.876217,48.215501,46.353191,22.315566,28.586331,24.381969,32.399887,34.732223,0.125447,573368.69,12.43,3532666767960680,77284916818,1606752682239114,38057102871,a5f06e9ffb4a9409e5f42bab0226e29a,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,235,338.534769,22.186392,30.589137,32.941304,6.173316,6.149038,27.250920,26.148671,19.045790,26.108097,22.125018,30.533289,32.896079,0.148056,189725.29,10.27,1178830694247457,73247365155,496757724410468,29826718020,58a025ff8458df3bb5a9bfa0872a4001,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,31051.590769,38.008112,39.699514,42.165807,22.643588,18.626573,96.451288,94.719340,42.311189,35.667199,37.766184,39.605328,42.137437,0.000074,1156706.47,19.33,8949689864367729,123089021334,3920643755129771,68081876008,65100966b054a5dc2984edce6f44634f,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,3752.375385,35.981292,39.109068,41.279779,20.663893,16.799712,92.082803,90.226660,39.237824,34.588099,35.935836,39.105149,41.273943,0.000213,624308.96,11.51,3621246540959834,62066436447,1614531419560100,31916794325,ed059187edc220b0ab2e1dc2bd172358,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,788.809231,34.607520,38.743827,40.447269,19.013544,15.691392,85.869480,83.677681,36.361620,33.871766,34.593627,38.743160,40.441748,0.001708,401050.07,7.98,2357100646613745,47190909267,1040036623891513,22601814707,1fe01f5aed3d08a30ea92dd98f7b394e,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,300.316923,32.717999,38.153395,39.166492,16.441968,13.950754,73.652510,71.288421,32.590912,32.817307,32.695267,38.152712,39.163119,0.007456,193195.40,5.09,1149151794146580,30965522200,502179901739540,14574034446,1ef71aa71e47f984d4b4017da2aabab1,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,115.723077,30.302828,37.232016,37.553590,13.098882,11.498702,53.405333,51.225363,28.455855,31.371491,30.278855,37.231240,37.551773,0.020685,66500.72,2.79,528003421752492,21071340933,185709438164562,7802861372,5d6a5a5a6aaeb6ae91299316b45b458d,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,42.230769,27.745589,36.205730,36.169009,9.377260,8.647002,27.107592,25.866887,24.677175,29.675345,27.727948,36.205010,36.168623,0.023394,33650.07,2.70,272465878033733,20560265078,116420015567075,9919017576,eb6ca3dee13780e283a7ab362d26b901,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,4261.212308,42.576609,46.763569,48.547171,25.471140,21.797184,99.670406,98.859753,44.568420,41.595563,42.512897,46.728077,48.503946,0.139695,385268.98,14.00,2861540451913498,67519280557,1305526486703728,50403278268,637deb1ba759d0fb17ca13c51912bb87,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,1568.530769,40.724950,45.323475,46.742318,21.974434,19.443150,96.631457,94.618659,40.710231,40.150173,40.692007,45.302645,46.709224,0.166131,261867.24,8.34,1939336054570605,59137887406,731269228136034,23282565820,fdd49a80894ac664192ad2fbed2a1f8e,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,720.761538,38.398498,43.449825,44.461205,18.101826,16.749728,86.464863,83.975626,36.577401,38.339861,38.350955,43.419951,44.420287,0.228455,286261.35,9.73,1645549592440226,54983953628,742053031626701,27354433053,a691cd77f9440fac70186b29cb6a6a07,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,343.532308,35.713157,41.262655,41.816974,14.660887,14.113648,69.173868,66.699807,32.703021,36.165057,35.658738,41.228847,41.773781,0.440100,110416.47,6.69,829336292855193,45616792194,376506588991455,24680207749,24a623b0b25574b44e39efd7536e2755,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,159.829231,32.664032,38.887812,39.137009,11.319193,11.346209,46.615986,44.439835,28.969045,33.666074,32.607250,38.848632,39.086530,0.458373,52759.54,5.34,408663266893653,37023500114,182191955981501,19963266223,dbd7a43a95ae8afc261ab722a147eed5,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,71.986154,29.419933,36.614852,36.673121,8.233663,8.616210,23.418261,22.285935,25.436293,30.968522,29.359909,36.574626,36.624313,0.535874,32992.00,4.65,214166770521756,26535791258,88564512269033,13241056101,c377bba6f582953e69d7ad5003fa26e0,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,8443.175286,46.524742,49.516653,50.394856,26.878045,24.833717,99.534873,98.392415,46.721045,48.106655,46.445005,49.464593,50.321392,0.260183,275370.20,15.50,1594330867925745,79019444098,714917503081915,42918938740,a516998cd6932bad1c9730ee6049523c,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4173.705679,43.488228,47.252230,47.734971,23.168952,21.936971,95.729871,93.538756,42.268180,45.679088,43.382204,47.186368,47.648911,0.283797,201970.79,10.72,1471222281494217,70768184406,564025082279715,29960390779,1c9bdfd2d825c0a2525e0fd5ff97fa11,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1981.160993,39.981381,44.735201,44.868844,19.185406,18.601871,85.635836,82.922161,37.489066,42.789101,39.862728,44.665966,44.784332,0.347999,218949.54,9.84,1583599960924801,62583252236,611470563842430,27439138969,cec7db7e4673ee5dd182f56965b98db7,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,918.078844,36.459351,42.388778,42.256835,15.448627,15.354838,68.646060,65.706698,33.096200,39.871195,36.336936,42.315028,42.174375,0.432604,163616.52,10.31,953454305127819,59109081614,426509226344720,29257967121,e0a8ed617628b35db58193ee70b22912,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,396.456467,32.999875,40.201527,39.648221,12.069556,12.324250,45.902637,43.254041,29.105012,36.843355,32.875132,40.144962,39.578293,0.482735,87819.01,9.12,535377049921010,55762014877,231346425278015,26307470342,e37b070ab8362b42d32a5b2b139c65d1,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,158.636440,29.737190,38.495182,37.434366,9.322348,9.713134,21.511067,19.552009,25.629984,33.924392,29.609626,38.454075,37.374716,0.539690,43970.94,6.85,275250393535569,41724543296,117296662244156,19755545595,7dfca4fcd1794eaf12debd1f4825f31e,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,21498.546154,41.136861,43.842376,46.074213,26.245304,22.011506,99.971002,99.962867,43.605391,39.283589,41.033966,43.740807,45.991063,0.000001,925222.35,28.59,6572086639418905,147753216642,3118602647307118,101129259998,6dd8d6ccdf54e37331dd5382ed8bb743,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,9955.141538,38.074219,41.461538,44.079765,20.799529,18.167056,99.895868,98.852753,37.489322,36.836540,37.993262,41.411001,44.043783,0.000012,1122460.88,25.92,6175107268941186,130660513568,2887719898130230,70564022396,f5885b446219d7d0f222efeafcabf170,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,4482.040000,34.748793,39.452663,42.448568,15.618856,14.258421,83.314817,81.239948,32.182761,34.379294,34.660216,39.419301,42.425977,0.000074,980302.64,14.69,6828869301116541,105700511314,2737678293015194,41030625547,ceafc3af071219db9fc627a94ed24e7b,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,1876.181538,31.415606,37.750968,41.105419,11.089077,10.635505,56.216801,54.531012,27.776761,31.888643,31.326498,37.726224,41.087740,0.000399,466581.04,12.20,3336996432456762,90655658042,1303018540098470,34083625859,208c70b843591c3d3d570258a21ba478,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,686.004615,28.231921,36.751718,40.258236,7.283710,7.453640,31.372178,30.500910,24.134765,29.565009,28.153624,36.742405,40.250266,0.005104,222480.15,12.94,1323297844814158,76912733138,581813588492967,36705821704,c6b2ff05f73d1f8f7a4058d89f76750c,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,218.606154,25.414364,35.802033,39.810076,4.545030,4.994184,16.903857,16.632035,21.258061,27.281047,25.353337,35.793682,39.806507,0.034751,75469.31,11.40,479250314353189,74744033517,199840077155257,33328070284,67e156f8617f12fee59aa5725e111106,
LD,aom,av2,0,A2,RushFieldCuts_1920x1080_2997.y4m,1920x1080,30.00,8,1920x1080,110,25738.165834,41.059216,43.920706,45.158305,25.478877,22.477899,99.365608,97.947686,44.050883,39.392833,40.838030,43.805783,45.057530,0.004193,857180.84,30.54,4789291727415567,126945184261,2219073335453164,81549428229,3cff7670b30640dd7df432c238868f35,
