TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,85,2478970,42.883615,52.840153,51.702896,36.303273,24.074636,94.974758,94.013483,48.304675,47.560196,42.883615,52.840153,51.702896,0.000096,34797.60,1.41,238686435023385,7341217981,97182482568658,3964547732,5fba5782f86dcdbdb33239a096a00dc7,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,110,988774,36.994777,50.382501,49.851077,29.879056,17.491991,91.751379,90.271565,40.976034,42.783376,36.994777,50.382501,49.851077,0.000880,47936.87,1.48,272719156219672,6421466871,123395633305464,3961053201,0e289a2ccc9fcb183f8f2217cca966db,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,135,192057,32.933052,47.615114,47.485953,23.191884,11.265336,82.432107,80.932311,33.649900,39.008747,32.933052,47.615114,47.485953,0.408292,35929.52,0.80,260142554592715,4207936270,120535693482814,2883627019,d0f9ec5fb9f554b6897d2e76ee06e0eb,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,160,43355,31.465121,44.747159,44.683274,16.829622,8.589846,66.681362,65.291203,30.270246,37.432798,31.465121,44.747159,44.683274,12.296120,12097.82,0.80,61611388452018,4132104178,30489120192458,2236380306,883ff1e3fa4695a5feadfb83f0d22ab1,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,185,19362,30.632657,41.862367,41.248518,14.642371,8.044822,52.894132,51.564622,28.703901,36.254875,30.632657,41.862367,41.248518,14.676540,4538.90,0.48,30069264522942,3219743369,12677106831033,1379281498,1c6870a1258e46209c350e67290e0a55,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,60,1201003,51.246575,51.114971,51.517419,48.131002,32.033244,96.799137,96.015929,52.587748,53.126044,51.246575,51.114971,51.517419,0.002928,30892.47,0.95,166158475463998,3798176677,79616631629331,2537200756,926ba42400ca8fc21c9ede887a1cd93b,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,85,633615,47.360337,46.887021,47.518406,42.076866,27.502702,95.679801,94.549694,47.657185,48.682858,47.360337,46.887021,47.518406,0.005262,25874.20,0.95,137666072528501,3815443264,66402337699728,2553547121,11e8805f11820fc5ec0476754a4b7508,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,110,327903,43.777675,43.068269,43.951424,36.212507,23.802903,92.925543,91.268941,42.497590,45.169810,43.777675,43.068269,43.951424,0.004599,15658.84,0.73,98920316290947,4177583088,43730351840816,2075316389,ed887a57f403adf9f2c96fead7f10ebf,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,135,170016,40.157997,39.522560,40.540748,30.260628,20.092429,85.790418,83.676834,37.234050,41.724819,40.157997,39.522560,40.540748,0.009129,22204.85,0.88,115672504723443,3991005032,56875142870482,2430721046,6d85da2ebbac5c3033c6bae5e5607f3e,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,160,86732,36.322697,36.004665,37.099908,24.359013,16.364660,70.161436,67.954020,32.265218,38.099646,36.322697,36.004665,37.099908,0.010071,12828.44,0.75,65744526915346,3644530374,32714168801958,2105000458,1881f5d4f6e8ade289386b83b4e66360,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,185,42672,32.513113,32.763528,33.591944,18.979950,12.935110,47.051562,45.109179,27.828047,34.524056,32.513113,32.763528,33.591944,0.023632,6603.33,0.65,33250142683538,3360951223,16752828594469,1839066499,0afee58cb98feab1d5f7d79126bdf9ce,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,60,5103251,48.501038,49.710823,51.073127,50.400285,33.343550,97.060063,96.425214,53.927545,48.587565,48.501038,49.710823,51.073127,0.009374,24441.09,2.66,130754154209225,10924137092,63206071623227,7052761717,b3a7d22568551a8f86dbf0c5fe154c8e,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,85,3203889,42.697428,45.528832,47.731695,44.538679,27.360642,96.330199,95.377449,48.958493,43.794669,42.697428,45.528832,47.731695,0.014855,28943.61,2.39,156986787576750,9591923683,74764883548756,6370118080,63ea21e37ba2a1360b5857451e76b08c,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,110,1770560,37.546132,41.927084,44.459811,38.316714,22.379213,94.391754,92.934103,42.726731,39.568475,37.546132,41.927084,44.459811,0.030599,33365.52,2.07,181606860907728,8844377668,85918345702392,5564334092,e9d6e613e0964779bd4c26ed9949f8bc,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,135,903364,33.148897,38.817784,41.419387,32.221651,18.433527,88.969532,86.772478,36.421917,35.888145,33.148897,38.817784,41.419387,0.048128,70534.81,1.77,381301804813853,7806883420,181725972331177,4808578548,42962cce0671eec0aa55253207917de6,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,160,424869,29.138771,35.698253,38.503184,26.026717,14.415239,74.401064,72.033222,30.079340,32.419900,29.138771,35.698253,38.503184,0.079238,44019.47,1.07,291491493144910,6353918672,122930848140842,3029974716,02e37fdc91777e211a8934e5e2c2a562,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,185,191343,25.529970,32.492506,35.548967,20.139253,10.575804,51.369003,49.426549,24.257142,29.108322,25.529970,32.492506,35.548967,0.160069,28339.08,0.89,190085764932191,5559573720,79141589939557,2513273661,370774f31c27d548df79f9b15b402316,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,60,3953550,48.536120,51.762360,53.038368,51.455386,33.777172,97.093275,96.552356,54.090213,48.981131,48.536120,51.762360,53.038368,0.000133,22116.90,1.88,154248781152791,9359294261,74655477717671,6439672085,d01aff464d07401f096c5642f36e34f0,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,85,2291401,42.919128,49.195172,50.723871,45.572669,27.896624,96.348560,95.579489,49.217356,44.474320,42.919128,49.195172,50.723871,0.000238,33142.64,2.15,181500119309854,8880326861,85509131432056,5801959041,8207db605475ee84631d6db5a7a3d043,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,110,1121926,38.068170,46.511598,48.150051,39.615574,22.857608,94.930510,93.565956,42.778875,40.428588,38.068170,46.511598,48.150051,0.000666,37927.81,1.57,209712092429581,6673719851,97550446302434,4293060022,b228ce9eeed48ea2becfcadc31e7b511,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,135,519386,34.277914,43.651506,45.487218,33.449934,18.894852,90.096271,88.186834,36.268975,37.076848,34.277914,43.651506,45.487218,0.016282,67295.46,1.32,368950122490554,6074065181,173386175792926,3641786444,2d106992a4ba8171a08057873d6e0329,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,160,254737,30.995989,40.847152,42.824146,27.215559,15.212117,77.664758,75.480365,30.317451,34.027947,30.995989,40.847152,42.824146,0.056297,34118.00,1.03,236525810831868,5497703888,114509543913600,3683298523,81fde33fe72c1dbdf4165f0fcf230b33,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,185,123761,27.594717,38.130842,39.968081,21.239084,11.529643,57.906410,55.821703,25.070344,30.866469,27.594717,38.130842,39.968081,0.042464,20004.87,0.91,134174854157213,4775686710,66732188178137,3338204891,8ba45ca548c7034e8da3f50281ec3840,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,60,2947318,48.591523,53.182203,54.236661,45.563340,29.964642,97.042906,96.317151,52.338193,50.735904,48.591523,53.182203,54.236661,0.000395,43567.93,1.92,237115318900996,7825801288,112334208832675,5077471534,6fb03dd45e833f744c1ecbd5c82c6c8a,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,85,1417852,43.263175,50.661287,52.158409,39.420978,23.883670,96.379389,95.303925,47.047615,46.021406,43.263175,50.661287,52.158409,0.004595,43870.23,1.69,242131879187190,6984127859,112933368341506,4520490787,e3afd1877e7bbe1510ba558c5dc979c1,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,110,590757,39.125999,48.011871,49.927336,32.984804,18.588425,94.270114,92.772741,40.590247,42.304821,39.125999,48.011871,49.927336,0.032227,33671.77,1.32,183757418149509,5777068245,86388138927579,3611100697,f9e2e65f69e1669c14253b12879db91b,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,135,229168,35.962807,45.238764,47.500575,27.653576,15.259293,87.869773,85.823195,35.538905,39.405336,35.962807,45.238764,47.500575,0.139364,40193.31,1.11,217452638705237,5226548484,103118159777303,3079538119,b9e3939b9fdaa4cf5c767982ab09602d,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,160,97571,33.326781,42.228146,44.702277,22.461377,12.741319,73.899833,71.561510,31.482161,36.959610,33.326781,42.228146,44.702277,0.313741,20162.16,0.94,107938677305396,4424522217,51391432569333,2622849670,7e4ca009d19fe139c89833e5ad45f93d,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,185,41079,30.527415,39.059598,41.675110,17.293157,10.086879,54.637890,52.655218,27.555791,34.313144,30.527415,39.059598,41.675110,1.201904,9480.39,0.77,49215235456259,3768434873,24029800616684,2198183257,488e030ab2dd9510561f908e2e2c7053,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,60,6970679,48.958493,51.985102,52.582438,49.108527,30.248829,96.647657,95.715906,52.123405,51.430421,48.958493,51.985102,52.582438,0.000202,98509.35,4.75,526878486038053,16999520941,253907936268807,12506362830,099fc225d6c64eff3822105d9aa91f38,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,85,3744196,43.482633,49.375074,50.171516,43.326253,24.438437,95.512786,94.194470,47.371420,46.567748,43.482633,49.375074,50.171516,0.000422,95709.54,4.64,524126572419071,19190888332,246473600120598,12499583405,c3cbee5e97d2ecad6116afb41583a98b,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,110,1386554,38.449546,46.625046,47.513362,37.312618,18.713475,92.413162,90.695745,41.194850,41.985548,38.449546,46.625046,47.513362,0.001317,59434.20,2.86,425154940072935,14404853747,199241539932650,10142242341,b45337a791c8c0b6c060018ebaf3a0f6,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,135,418053,35.301666,43.693649,44.611246,31.367966,15.220389,84.789368,82.687133,36.181632,38.937499,35.301666,43.693649,44.611246,0.507310,83212.09,2.65,453324574174467,11635768632,213393609675983,7298758623,4f02e470161883d5424d8738909d42dd,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,160,186745,33.397485,40.497016,41.369966,25.979793,13.283475,70.051098,67.715936,32.223004,36.923115,33.397485,40.497016,41.369966,0.601527,40002.43,2.25,213272509511116,10532054725,101945592912843,6322402225,7d1c9f86863e3449c3eb0fe3404274ca,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,185,81470,30.957962,37.076834,37.983192,20.759137,10.881694,47.785368,45.620524,28.115446,34.460651,30.957962,37.076834,37.983192,0.493340,14876.38,1.56,96516043099963,9812454495,41544549936394,4345150894,7c597cce518bf2393926adba721370b3,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,60,5233865,48.903392,55.918258,55.546601,45.648037,27.899097,96.325016,95.519953,50.058911,50.391943,48.903392,55.918258,55.546601,0.169263,116255.19,3.76,640842492512707,15199042032,299102417292275,9886758323,8054fd1899836c1c39ae5b9286e988dc,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,85,1871607,43.489371,54.027764,53.509057,39.089594,21.784328,95.215701,94.069806,45.174832,45.437804,43.489371,54.027764,53.509057,0.945122,107052.04,2.54,607152721206876,10185311226,274854398769898,6715818737,a68442505060682d16c2b06e0de46535,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,110,362277,40.485959,52.026374,51.372304,33.101123,17.993547,92.323275,90.774967,41.126575,42.572549,40.485959,52.026374,51.372304,5.783509,24581.32,1.73,173535685907996,8877384851,81961292565329,6339522483,caee1d4575a64133b786845bf9a471b9,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,135,144604,39.140513,49.849208,49.262332,28.661569,16.356874,84.460416,82.687916,38.439256,41.292864,39.140513,49.849208,49.262332,5.858937,30900.03,1.68,161830438805513,7943426147,78232868723187,4762406915,252b29928a33452ac0630d781763716b,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,160,58605,37.485895,47.570670,46.938493,23.884084,14.498773,69.157866,67.350586,35.508844,39.903270,37.485895,47.570670,46.938493,5.887723,13705.36,1.37,70181876811537,7248759004,34654007017368,3921594487,0644e61414a9da28999f62ea71358f5e,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,185,22711,35.512906,44.471429,44.020072,18.739952,12.440844,46.768185,45.480113,32.558630,38.012180,35.512906,44.471429,44.020072,5.940627,5967.12,1.54,29756561764731,8791515767,15348620869806,4391375521,edb84ff4ce4431332c0e73deb3095bac,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,60,4181115,48.707959,50.879810,51.784913,48.164799,32.137123,96.906378,96.261067,53.431123,49.610442,48.707959,50.879810,51.784913,0.000002,29305.77,2.22,157358277961860,9160005507,75703601097074,5842899400,c2efadb1d6b8f157f5de9e4a2aed029f,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,85,2525867,43.105818,47.613386,48.867806,42.312837,26.265298,96.104012,95.115495,48.432472,44.772744,43.105818,47.613386,48.867806,0.000028,34193.04,2.17,185753444777022,9138947289,88116525818779,5807233986,26d5a9743aa159cf19e475e0fe48bd6e,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,110,1260314,37.947398,44.420004,45.814564,36.257107,20.615627,94.058288,92.549155,41.932783,40.309889,37.947398,44.420004,45.814564,0.012367,30777.98,1.40,205315964385278,7789907843,85954802258579,3925547538,b3e6ec8e10bae1912898582d8c69b96f,
