TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,60,,48.581999,49.514150,50.875626,50.205999,34.439151,96.976347,96.311967,54.234284,47.758370,0.000000
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,85,,42.667618,45.890273,48.315832,44.568223,28.428354,96.224717,95.222171,49.602074,43.306825,0.000018
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,110,,36.655066,42.779526,45.924397,38.414432,22.092418,94.239337,92.734950,43.053643,38.723896,0.000406
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,135,,32.050226,40.128833,43.629467,32.128958,17.484151,88.141484,86.150789,36.205670,34.900758,0.002961
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,160,,28.660561,37.536506,41.435025,25.945667,14.091473,73.183452,71.067588,29.991558,31.879935,0.007186
STILL,aom,av2,0,F1,animals_00.y4m,4032x3024,25,8,185,,25.298832,35.102335,39.268540,19.978443,10.500708,49.374244,47.517207,24.239810,28.829036,0.019755
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,60,,48.722868,50.583078,50.943982,46.426565,31.418247,96.589250,95.824799,52.652003,48.058598,0.000008
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,85,,42.889876,48.375256,48.736191,40.724316,25.426928,95.295913,94.202712,47.841163,44.171098,0.001828
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,110,,37.756688,46.195475,46.726651,34.486001,19.683633,92.263272,90.584867,41.424296,40.467199,0.214047
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,135,,34.230072,44.215103,44.796269,28.391851,15.227537,84.106844,82.024480,35.017063,37.620375,1.097131
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,160,,31.737062,42.496100,42.807908,23.121843,12.177917,67.069793,64.907264,30.061211,35.374135,1.823662
STILL,aom,av2,0,F1,animals_03.y4m,4032x3024,25,8,185,,29.173989,40.550058,40.517044,17.998905,9.604368,42.762162,41.092780,26.011389,32.913084,1.776188
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,60,,51.286197,55.502551,56.090688,43.909355,29.348227,96.430778,95.367054,50.771109,54.110264,0.015411
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,85,,47.573524,53.202708,53.890298,38.278234,24.764645,95.128898,93.733346,46.397890,50.036808,0.041039
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,110,,43.799232,50.874782,51.861036,32.269841,20.334726,91.749804,89.927652,41.418304,46.519918,0.159007
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,135,,40.108026,48.369198,49.591236,26.122751,16.235866,82.485540,80.450731,36.628845,43.138546,0.570315
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,160,,37.031769,45.611494,46.721583,20.342873,13.280069,65.246515,63.311094,33.028759,40.210105,0.829948
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25,8,185,,34.424842,42.075083,43.543558,15.749986,11.189959,47.662892,45.922136,30.192268,37.466408,1.191526
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,60,,48.817167,52.781735,53.538305,41.517352,29.418651,97.234265,96.615001,50.156259,50.040890,1.074166
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,85,,43.702691,50.600006,51.319656,35.329314,24.491640,96.849396,95.887352,46.443802,46.059830,7.510484
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,110,,39.814135,48.409740,49.232185,31.721029,22.143344,95.374868,93.973040,43.573082,43.205599,11.289843
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,135,,36.115804,46.261367,47.263817,29.198203,20.493220,91.479872,89.346682,40.146943,40.658001,11.029231
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,160,,32.251072,44.045263,45.006891,25.704760,18.166842,82.010551,79.115490,35.158228,37.906670,10.573754
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25,8,185,,28.507194,41.424767,42.472745,21.437617,14.957667,66.142398,62.787649,29.375268,34.948750,8.982342
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,60,,48.326343,50.749678,50.621789,49.369182,37.767093,97.049636,96.340009,55.104925,47.010902,0.002596
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,85,,42.576645,47.918548,47.727825,43.685955,31.775431,96.361240,95.258742,50.787065,42.908598,0.004000
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,110,,36.797788,45.468140,45.088837,37.594858,25.865556,94.445885,92.777886,44.979368,38.721567,0.005676
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,135,,31.603951,43.060199,42.556118,31.574258,20.643257,88.893967,86.744747,37.864811,34.650684,0.012862
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,160,,27.215324,40.633485,40.030302,25.305360,15.806362,74.365964,72.037764,30.132224,30.875640,0.029164
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25,8,185,,23.471499,38.458466,37.762764,19.270972,11.499520,49.132808,47.348387,23.389167,27.425157,0.052723
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,60,,51.301686,52.076243,52.133195,44.711368,28.912360,96.393215,95.492030,49.242727,51.781771,0.556256
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,85,,47.878736,49.746785,49.907529,38.708037,24.926434,94.828294,93.484451,45.801004,48.580170,1.568570
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,110,,45.198152,47.437152,47.928261,33.276429,21.914145,90.883100,89.143857,42.613325,46.166082,2.044961
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,135,,42.196647,44.874243,45.742993,27.917186,18.699277,82.443852,80.139981,38.847981,43.632575,2.481386
STILL,aom,av2,0,F1,church.y4m,6000x4000,25,8,160,,38.939054,42.036698,43.303293,22.512826,15.376997,65.555813,63.268743,34.928328,40.884371,3.155257
