TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,170171.668332,44.310028,49.737117,49.798431,33.615721,22.760151,99.859883,99.820500,46.513612,44.579614,44.309996,49.737078,49.798399,0.008741,577865.16,20.23,3896510543749737,106898975147,1613808340300137,56492095369,b90863d2273823b969bbcf06cf3ae6cc,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,60958.737263,41.945344,47.380128,47.168694,28.246654,19.752723,99.773439,98.819003,41.897112,42.418854,41.945320,47.380024,47.168666,1.132417,556704.63,24.88,2935443026109932,105836620776,1424453477651678,68541336655,4fe28a0e112a411b1f8a696d845a41b3,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,30194.925075,40.023996,45.004642,44.848501,24.305678,17.878913,93.891570,91.586637,38.465564,40.598427,40.023971,45.004383,44.848423,1.301968,359150.49,20.58,1862225458975320,99915683325,914576306146484,56768913715,a8d735599486bc4cb46b463792f73112,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,14975.216783,37.419442,42.358579,42.351882,20.169019,15.555760,80.927249,78.136839,34.553623,38.369178,37.419392,42.358082,42.351470,1.278868,189698.94,19.04,975235802696121,92835246671,480889036844450,52903284586,19f501b3295decbf88201130a29e364b,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,7050.341658,34.250235,39.436448,39.605403,15.991062,12.909059,61.713606,58.752922,30.502026,35.721336,34.250109,39.435356,39.604396,1.171892,86578.59,13.26,472477274211456,70862958298,239855474030943,40071738460,b6e2aafd62916836efc2062b572bea48,
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3109.834166,30.921755,36.582936,36.706120,12.185229,10.335709,40.151917,37.498699,26.729382,33.015011,30.921551,36.581151,36.704093,0.885106,35442.25,9.13,227246062133602,59026618436,99008903391279,25456772698,9b77d0649f5980a05adfc28c6d6c2b83,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,67562.165834,43.666092,49.509318,52.897285,32.379128,21.374175,99.084879,97.723372,45.303261,44.396711,43.665772,49.509092,52.896966,0.020853,515668.05,15.20,2905667335297878,57203514224,1320161947240574,41235149636,384b08a15498a15dfa084aa7bc59be6e,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,21350.521479,42.697234,48.464933,51.654257,27.808607,19.814504,94.388449,92.606494,42.781028,43.446534,42.694910,48.464622,51.653897,0.271720,265945.41,13.56,1395124090429319,65826025665,674492273183201,37746442196,0efb58212ae4edee3a4eed6ef4ff324d,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,10536.007992,41.744472,47.231815,49.893854,23.886482,18.511677,86.018507,83.801600,40.563273,42.418894,41.738553,47.231390,49.893385,0.342149,114374.60,10.48,752881844064033,67193455629,319424053358256,29347066225,aa9e398ac5a7b5803a3527b256c4c734,
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,5429.786214,40.207622,45.276389,47.423288,19.778432,16.693127,71.061417,68.674534,37.772626,40.811619,40.198498,45.275598,47.422753,0.365255,65640.70,12.32,328390494262837,67680042919,166360271690926,34946120762,4725650463c4c38cba0299d305dfba8e,
