TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,235,33.938984,25.137953,35.247534,35.091398,7.269044,6.930926,0.211986,0.116918,21.134235,29.397937,25.114898,35.240941,35.084260,1.560373,,,,,,,9f940b64c7dedd7ac060e72d03a7c921,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,110,17100.010144,42.793337,48.821288,52.281988,28.558875,20.076502,95.578969,93.774506,43.168390,43.708571,42.753307,48.806904,52.272153,0.333326,,,,,,,4cee473b294eab152c9b519c7ff76d20,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,135,5344.045493,42.135540,48.161448,51.351107,26.012799,19.209725,91.206567,89.083410,41.620706,43.058492,42.126379,48.156568,51.343029,0.366092,,,,,,,eb850c16a7d567aec2583463537a37bc,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,160,2272.679935,41.088743,47.174543,49.943066,22.742252,17.958378,82.953417,80.579628,39.472557,42.083539,41.067978,47.167919,49.929490,0.375650,,,,,,,e0a79d792755d50cb867b7926dd45ef4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,185,1061.901791,39.476242,45.746290,47.988992,19.197840,16.283012,70.065618,67.561637,36.872032,40.634706,39.436991,45.735355,47.969647,0.403072,,,,,,,c89a2487480ba7283fef1f2dfa339358,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,210,502.378852,37.218116,43.772659,45.672808,15.634966,14.244266,52.298214,49.970088,33.938951,38.658709,37.159423,43.758793,45.648565,0.428295,,,,,,,ef510962ba4b18c1e1fcc80401ae7345,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,235,233.316222,34.373363,41.316313,42.901205,12.203340,11.975866,31.683308,30.097702,30.765602,36.079681,34.302703,41.305268,42.872817,0.374485,,,,,,,d610476716f538f55d1966e648ac4f2e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,110,8258.707446,42.416179,48.461712,51.789224,27.180736,19.596924,93.403027,91.365099,42.317524,43.343680,42.405252,48.455282,51.781382,0.334113,,,,,,,774a10ef68f7f00d8635e2efcb0bd19e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,135,3211.278568,41.629147,47.695862,50.688497,24.366298,18.593697,87.356390,85.059665,40.529792,42.590710,41.615555,47.690319,50.677618,0.348971,,,,,,,b91698c3dfff8afd5f7adc408e9db401,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,160,1439.192192,40.301429,46.534628,49.036616,20.898381,17.119670,76.610232,74.141126,38.132999,41.411320,40.270972,46.525006,49.020089,0.386614,,,,,,,c882094c92489d91803986d9cae03ccd,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,185,671.944671,38.378372,44.849524,46.864967,17.349288,15.267683,61.168785,58.715040,35.376988,39.704393,38.328996,44.834632,46.839842,0.402349,,,,,,,7d576365a5ffee39de9817836312b8f2,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,210,317.280258,35.849537,42.768470,44.469002,13.902840,13.136556,41.916358,39.783294,32.374200,37.517456,35.783865,42.755170,44.448719,0.424720,,,,,,,8e90a85d5aad338e81095af294fd2bb5,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,235,145.390609,32.869723,40.259336,41.599201,10.726705,10.918195,23.047809,21.753835,29.222140,34.826744,32.792699,40.247604,41.572482,0.464199,,,,,,,967430819c398b8fa376fff46c4a11dc,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,110,5286.185814,42.109830,48.144581,51.376143,26.082747,19.201338,91.255688,89.029154,41.599899,43.048666,42.100718,48.139770,51.367064,0.362627,,,,,,,58a973a3150362fa544f3ae1457f2e7c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,135,2325.032506,41.171438,47.299666,50.145819,23.090554,18.069147,83.801264,81.359532,39.641480,42.193158,41.152619,47.293234,50.132471,0.386189,,,,,,,3989a61dcd9d26b3eb0390b49bdfd5cc,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,160,1049.799431,39.632025,45.990021,48.351784,19.568968,16.456896,71.222076,68.717310,37.108693,40.846113,39.595029,45.980257,48.331957,0.445235,,,,,,,6f66eadcaf33ba297b9636c9e6aed81f,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,185,487.377238,37.488275,44.242537,46.117664,16.048090,14.500344,54.527995,52.037199,34.275850,39.011933,37.432800,44.227492,46.088197,0.504584,,,,,,,4f164ac9cd7b929577f77521276f759a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,210,227.170983,34.806319,41.997384,43.588443,12.757859,12.357931,34.662498,32.799812,31.242828,36.656061,34.734938,41.982194,43.552753,0.556607,,,,,,,69e5ef7793704857c2ef7cdaec1aba28,
