TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,135,104547,40.115279,48.404697,49.656263,26.081184,16.232591,82.565154,80.478321,36.636342,43.156401,40.115279,48.404697,49.656263,0.584887,23907.30,0.92,106295611335222,4775926609,60982754058262,2602887968,88560f8306a1284f280ba2933fb476e2,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,160,41731,37.028700,45.568506,46.906363,20.382156,13.274218,65.192942,63.233117,33.026813,40.173687,37.028700,45.568506,46.906363,0.798237,9380.43,0.78,46330463321592,4470716310,25877815766191,2389476250,a58118235126ac0d4c9013226b4fa30f,
STILL,aom,av2,0,F1,animals_09.y4m,4032x3024,25.00,8,4032x3024,185,18296,34.413505,42.123437,43.440307,15.671296,11.174096,47.405960,45.626826,30.186218,37.413708,34.413505,42.123437,43.440307,1.202659,4630.36,0.69,21408613004613,3730807401,11826324389811,1985999099,7507cdea75b04f7f8820f2686db03718,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,60,2743441,48.823967,52.791424,53.560194,41.502692,29.418172,97.228033,96.612296,50.142520,50.062150,48.823967,52.791424,53.560194,1.059962,37354.51,2.05,176246992071098,7653052069,96186434928572,5373206241,d44892d52e6040f98ec8c08c358e42dd,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,85,1428560,43.698153,50.604182,51.317768,35.301147,24.477562,96.852854,95.883566,46.433641,46.058580,43.698153,50.604182,51.317768,7.564068,18195.08,1.25,109674276458549,5900570056,50814832004460,3485890639,182310b70bee99e61992a076c85e3ec9,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,110,741975,39.816858,48.354254,49.187404,31.734902,22.148702,95.406134,93.964814,43.560566,43.190450,39.816858,48.354254,49.187404,11.351869,16418.72,1.27,77114978976384,5679886949,42207831469591,3498595167,5da2381cb2bb660bb76c01c85c3faede,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,135,375128,36.122150,46.257342,47.200882,29.171169,20.483418,91.428338,89.292486,40.138935,40.664640,36.122150,46.257342,47.200882,10.785864,34894.07,1.10,159971041852899,5078914420,89803456793960,3106093104,b6046909dc58915d7d16161f05b00454,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,160,174746,32.272725,43.740241,44.776530,25.761843,18.179143,82.049585,79.108825,35.156501,37.827734,32.272725,43.740241,44.776530,10.662344,21269.90,0.70,122966885658385,4417175346,59403685551507,1937412181,467590965fffe3e49747ea6f410227b6,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,185,75673,28.535485,41.151976,42.275668,21.346242,14.922870,65.714571,62.468304,29.360243,34.868306,28.535485,41.151976,42.275668,7.779119,15209.11,0.65,88436903737998,4161395713,42473353517816,1842188708,cb34ea6c7f71a0bf63d64c2f961035b9,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,60,6035629,48.417633,50.786583,50.659583,49.459663,37.789258,97.063772,96.357261,55.119284,47.078631,48.417633,50.786583,50.659583,0.001967,10614.09,2.58,60552245987736,12326696317,29642501441382,7213501909,683ff0618ccd9711b033507836a309f9,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,85,4198770,42.608726,47.951612,47.745997,43.667846,31.762621,96.377530,95.274746,50.799088,42.939864,42.608726,47.951612,47.745997,0.003227,12328.98,2.32,69594815078622,11424940965,34432231211840,6497008830,5f09edb2c9c779b51130f9f806236c95,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,110,2599123,36.806462,45.460367,45.079271,37.633715,25.851671,94.402013,92.770174,44.965711,38.725540,36.806462,45.460367,45.079271,0.005526,30347.62,2.50,140795370799053,10458610058,78349698757567,6690860928,3b35679b3003992ababc5e80febb24a5,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,135,1350942,31.609709,42.982440,42.485428,31.576863,20.642110,89.010196,86.766195,37.831046,34.633080,31.609709,42.982440,42.485428,0.016108,77808.20,1.48,443509003540940,8671595124,217296488951600,4140027884,08e4dd8dfca68096c7e0e7ab06cde405,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,160,620626,27.220373,40.553912,39.926740,25.298340,15.828331,74.324711,71.998619,30.138569,30.876385,27.220373,40.553912,39.926740,0.037629,88671.08,1.44,393570093595719,6863747505,228504815789490,3968317330,b6e709c769162196943fe3d0ddb1ab22,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,185,259525,23.484149,38.439119,37.784732,19.319434,11.509183,49.436401,47.490777,23.401548,27.413267,23.484149,38.439119,37.784732,0.066844,59056.17,1.08,268740467980858,5027003398,151426274346579,3012895911,e9e98fb12f7d880daaa86445671e4e45,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,60,1766679,51.314041,52.088115,52.136810,44.703716,28.909223,96.396912,95.493023,49.238644,51.795312,51.314041,52.088115,52.136810,0.563225,93080.78,2.85,413818534492829,9602436829,238481998462781,7776082401,0d450499a51cf33d8ea64c77fe87ccd3,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,85,702645,47.880990,49.765031,49.925139,38.620490,24.927544,94.743496,93.449964,45.804726,48.590435,47.880990,49.765031,49.925139,1.562646,54231.56,2.26,238667629697442,9415314510,138285310592684,6042161912,2739f4a579d9440f7d7ddab1a36673be,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,110,323322,45.213326,47.475557,47.956783,33.309581,21.931901,90.876025,89.137009,42.637083,46.195798,45.213326,47.475557,47.956783,2.063500,27068.64,1.90,129385467194773,10174402331,74678199266269,5697769944,e30ec67c15a3ff0ed953cd97d1e54e53,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,135,150352,42.205540,44.900989,45.731583,27.829305,18.718789,82.204990,80.026454,38.863914,43.658944,42.205540,44.900989,45.731583,2.511536,32212.18,1.78,142648856383713,9237076000,82184822246151,5012372530,e45093b789b94fa83ae00a533bb28e7a,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,160,66368,38.927087,42.009429,43.266221,22.461696,15.362862,65.733764,63.350009,34.912606,40.874550,38.927087,42.009429,43.266221,3.273334,11749.86,1.18,67655947392713,7987793949,32815061589062,3307472878,ddd10c2f3365fc23ca23e99a72cd67d2,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,185,27144,35.676491,38.889104,40.469373,17.478376,12.253858,43.516736,41.451565,31.268228,37.961669,35.676491,38.889104,40.469373,3.909806,5010.24,1.17,29263368915607,8398892898,13991839628880,3305517224,bad0f142c55238d21b02f02d90b59f7b,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,60,4130736,48.973984,54.895667,53.291808,42.148443,30.208036,96.461202,95.776056,53.257420,52.087764,48.973984,54.895667,53.291808,0.000012,42254.58,2.25,200667188368827,8886342075,109040634983946,5897863115,a6e2267b6ddefc2d958b0f71c63cf260,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,85,2484844,43.007705,52.839032,51.683394,36.335439,24.078818,95.020976,94.044136,48.295823,47.658990,43.007705,52.839032,51.683394,0.000064,48489.83,1.97,233320496102998,8154986953,125013690133791,5253767551,ffd9e3155e5922c68541bde033a9aafe,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,110,986149,36.993927,50.375424,49.792041,29.901014,17.449980,91.412882,90.028498,40.951132,42.780022,36.993927,50.375424,49.792041,0.000868,46694.96,1.22,272613601938463,6842624041,130408015764596,3393315035,d5dd45c90026db0eff586ac1c119915a,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,135,192583,32.936889,47.711666,47.501673,23.194476,11.270341,82.728099,81.118890,33.654090,39.027831,32.936889,47.711666,47.501673,0.405528,54860.36,0.92,266121485068805,4097010477,140859607432646,2543237486,14eda8a02a74353e70c32bea104a6265,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,160,43027,31.462301,44.471792,44.446642,16.795823,8.584433,66.811545,65.293797,30.258714,37.339892,31.462301,44.471792,44.446642,12.478535,14643.26,0.81,65741141333917,4679949945,37001002186775,2265921802,626ef754c9825ac350c8b8c2302b060c,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,185,19188,30.621301,41.658241,40.860679,14.586627,8.036744,52.734384,51.481259,28.675652,35.993414,30.621301,41.658241,40.860679,14.240183,7279.18,0.66,32926048953510,3946510152,18363873337576,1901061430,a54857216e7b24b767700e7069cef3d5,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,60,1199316,51.304647,51.116062,51.517037,48.181797,32.075760,96.790243,96.016346,52.603146,53.179206,51.304647,51.116062,51.517037,0.003318,33118.12,1.07,148261043261868,4134596021,85277056139147,2861386380,ed8cb36af30963b08abc4d8522d2780d,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,85,633033,47.368171,46.887569,47.516253,42.135725,27.508840,95.678083,94.549609,47.669702,48.694568,47.368171,46.887569,47.516253,0.005074,28830.49,1.03,127687930774744,4287253291,73823177172472,2773853129,8ab6feddab40e4b3124b6c06d16925ae,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,110,326760,43.783041,43.067939,43.982494,36.282328,23.795397,92.957676,91.281595,42.506980,45.178383,43.783041,43.067939,43.982494,0.006784,22389.45,0.97,98258283018625,4685391975,57186968611881,2669237592,ea916fc7dee3597eb8a9a1d32a94b182,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,135,169858,40.170316,39.529880,40.596776,30.326824,20.127687,85.790625,83.708701,37.267597,41.741200,40.170316,39.529880,40.596776,0.006899,21688.33,0.71,118204223932052,4407816343,60571013762645,1951533177,d35b79208e5ac70336c710ed40535777,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,160,86284,36.330985,36.035580,37.176455,24.310552,16.359342,70.377193,68.060191,32.289160,38.116009,36.330985,36.035580,37.176455,0.011626,15855.08,0.71,68894149931495,3513796659,40151262690316,1949345333,21e48a08d13a0c656af7c9a539992385,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,185,42503,32.513166,32.821364,33.651919,18.964830,12.922962,47.000620,45.083768,27.839513,34.528789,32.513166,32.821364,33.651919,0.021525,7729.81,0.68,35226650481305,3721030619,19658872478479,1889374773,a604274f0814691b9f2106408e247926,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,60,5101422,48.558764,49.736969,51.105963,50.400285,33.373858,97.066279,96.430091,53.928934,48.641876,48.558764,49.736969,51.105963,0.009160,25882.64,3.12,120101763369738,11731526166,66980649703427,8175216155,b96fefc1efd24df7c1ff971d278696d3,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,85,3204512,42.741040,45.540269,47.746080,44.502029,27.369328,96.391574,95.399443,48.971281,43.829347,42.741040,45.540269,47.746080,0.016032,30673.74,2.84,141296435967992,11043165600,79204212635491,7549175760,1c3c1c3928b18767a582ee4dc42fc493,
