TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,480.416814,37.064667,43.326789,45.129663,15.441563,14.131233,51.246113,48.925074,33.736595,38.374661,37.002537,43.310148,45.106246,0.385014,,,,,,,49f29dc2e2c5c45809bf710fd6694084,
RA,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,221.438869,34.194218,40.784879,42.187534,12.047078,11.871691,30.308789,28.723806,30.554062,35.734684,34.118610,40.769916,42.156771,0.338764,,,,,,,527f54bf4e9664757b35f5fc208d94d4,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,23882.912165,43.093640,48.946026,49.153661,32.209805,22.793165,99.970401,99.962144,44.542135,44.089762,42.995317,48.851178,49.051354,0.010910,,,,,,,957d8faaec8f757be37a926f7c42f54c,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,10180.485361,41.611335,47.102507,47.235724,28.938654,20.914333,99.956905,99.945418,41.342848,42.543582,41.536107,47.021333,47.139029,0.012304,,,,,,,3adedcb4341c77a77a5d6c64e27ab4cc,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,4602.341658,39.245002,44.741848,44.794978,24.634944,18.187274,98.182440,95.906927,37.230858,40.306105,39.158170,44.655775,44.686392,0.015233,,,,,,,06b1c6588ae21d2c1464566705749f66,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,2108.440483,36.293532,42.155666,42.162565,20.025211,15.049531,83.602230,81.162357,33.051062,37.634153,36.197672,42.066743,42.041254,0.017749,,,,,,,e17a619679ec56f7f4bab449994f1dea,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,942.228233,33.066685,39.610075,39.476973,15.571682,11.900024,62.646928,60.473370,29.121111,34.756036,32.963361,39.521524,39.352271,0.025788,,,,,,,e99424f6cb94d3cd1a184777cd36704f,
RA,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,391.915777,29.803322,36.949755,36.753900,11.442200,8.972593,40.424284,39.057406,25.541924,31.750961,29.696987,36.856587,36.628825,0.081993,,,,,,,eb74ff9445c494fbcacfae9d46225fe9,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,110,37335.331745,44.737223,48.592716,47.908505,28.283040,22.462970,99.976367,99.971481,43.655419,46.605059,44.658875,48.449673,47.757372,0.982764,,,,,,,f8b71f09eec3bface33ee31e8f41476a,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,135,16169.389995,41.536589,45.796388,44.955848,24.002539,19.709393,99.330065,98.558123,39.828743,44.014910,41.433634,45.723961,44.857029,1.229566,,,,,,,c2100e5a7543dee68863ce44c9f1c774,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,160,7088.872973,38.696162,42.795145,41.762255,20.531761,17.361749,91.424528,89.204841,36.043383,41.453785,38.596666,42.711536,41.638521,1.389981,,,,,,,1648d4298817420a0d10ae36cbc2f0b8,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,185,3272.655345,35.790244,39.620561,38.380063,17.137728,14.933802,76.266350,73.589724,32.223716,38.711426,35.682950,39.506078,38.209892,1.508084,,,,,,,fca2cdea622c1e60c4eb4d957908980e,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,210,1457.449013,32.596226,36.276227,34.755320,13.570541,12.334009,56.214753,53.805620,28.380409,35.631041,32.479302,36.132366,34.535462,1.533136,,,,,,,e14dfb52556d3a1762b54b2a6d5c6c61,
RA,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,235,614.675171,29.402448,32.918029,31.082087,10.287782,9.894978,33.187827,31.711652,24.837270,32.433487,29.290874,32.746127,30.827933,1.474404,,,,,,,3116672056c5f03d8d0f1a665294fdc6,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,110,44729.593846,46.282111,43.750858,48.813509,26.894750,21.793166,93.540169,91.465891,43.293640,44.919329,46.205676,43.690667,48.763360,0.604449,,,,,,,0182dd33b5bb3c00af3e16aa4fd62988,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,135,18827.243077,43.142259,41.917636,47.336658,22.846369,18.676884,84.622243,82.259061,39.447678,42.838930,43.072230,41.884773,47.306277,0.776535,,,,,,,ad8ceb133cc313a04ea68d64ff4ce00d,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,160,7760.219077,39.968301,40.290930,45.798826,18.814243,15.599251,69.123375,66.702399,35.807664,40.853990,39.887779,40.268604,45.774797,0.833110,,,,,,,00b627293c06948eea799d9e6629f6f8,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,185,3066.801231,36.724289,38.625719,44.133357,14.667416,12.412000,47.104653,45.398879,32.272636,38.769756,36.632429,38.604264,44.114569,0.963541,,,,,,,29c5fa2c7ec2b380480e5cdd9812ab6e,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,210,880.892308,33.514661,36.899790,42.479499,10.332056,9.284761,23.000880,22.330417,28.967027,36.577193,33.423204,36.877675,42.466114,1.398865,,,,,,,c0d05784f50da8512c33d19529cfd707,
RA,aom,av2,0,A1,NocturneDance_3840x2160p_10bit_60fps.y4m,3840x2160,60.00,10,3840x2160,235,181.779692,31.492522,35.591781,40.710493,7.742579,7.524554,8.069624,7.856544,27.011767,34.833958,31.451961,35.580009,40.703267,1.860035,,,,,,,b0aba92b405565043d77e8fdeee37ad1,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,110,10099.150433,44.480478,47.125400,44.540528,31.420115,23.217686,99.490023,98.696054,44.758641,44.082660,44.332364,47.035933,44.442122,0.000404,,,,,,,4ddc61f4ec9020e353cc750e44009ac5,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,135,3270.202831,42.736840,46.118905,43.765955,27.795495,20.988113,97.664867,96.003704,41.846436,43.022224,42.490554,46.028679,43.670776,0.000922,,,,,,,084487a0d8cb1d9279ad6c4c2a10b205,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,160,1063.953443,40.579138,44.837830,42.967966,23.863061,18.533680,92.027783,89.937959,38.657015,41.692879,40.267422,44.753205,42.877805,0.003320,,,,,,,9c82937ec2cbde4a15f8c83d800b428b,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,185,372.070634,38.241111,43.068733,41.769671,20.535502,16.287281,82.706044,80.397970,35.510810,40.060412,37.946752,43.010248,41.702207,0.014115,,,,,,,e710907c5dc654d46a2e792df40809a7,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,210,138.267748,35.708308,40.769581,40.038440,17.491835,14.141250,68.617654,66.111285,32.279348,38.041331,35.484928,40.734377,39.987013,0.036839,,,,,,,554bad489a7e58f6aa83c5461d2ef688,
RA,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,235,53.815054,32.974213,38.108530,38.071513,14.504607,11.968624,48.974156,46.678803,28.981714,35.704847,32.833363,38.088597,38.043042,0.089794,,,,,,,e25a43f568061af2b04d1ebe4b4f2ba4,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,26480.098363,40.413847,49.701787,47.942895,27.354664,18.233046,97.316137,95.604726,41.311273,42.547744,40.347431,49.691848,47.918910,0.341517,,,,,,,86e99a9454079580f0c0e0a81473392c,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,8754.420964,39.777501,49.023000,46.843647,24.847192,17.350846,93.107028,91.029729,39.676753,41.860972,39.767389,49.018921,46.829130,0.526912,,,,,,,24f6d276d58c55c18fcbae9ec2591910,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,3409.818489,38.829415,47.909713,45.206393,21.840006,16.191809,85.137502,82.729841,37.506694,40.856516,38.822314,47.901981,45.186454,0.597546,,,,,,,e172f8d69e25e81cf6912d64bb50cb46,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1650.513179,37.293548,46.326174,42.987366,18.420099,14.597716,72.202951,69.604334,34.795055,39.372950,37.277304,46.312073,42.959938,0.653906,,,,,,,70d312fec02d6e5fb79a65d8dfeddecc,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,789.419811,35.043458,44.050412,40.358271,14.848668,12.627938,54.962802,52.373484,31.703332,37.312815,35.013344,44.029490,40.328416,0.813802,,,,,,,d7d5cdac471cb8ebe455574d79ea530d,
RA,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,362.141243,32.266837,41.439452,37.448639,11.484365,10.515549,36.745500,34.735857,28.509704,34.801119,32.225163,41.418992,37.420589,0.808791,,,,,,,36d83d0f56641afd5eec282381b72b91,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,26177.052486,43.525076,49.532012,51.308818,31.528759,23.215318,95.000674,93.291244,45.082714,44.657127,43.430104,49.508781,51.235834,0.009313,,,,,,,d217d5be37cddfe6b1713b35f0274a57,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,9375.016368,41.592229,47.892389,49.522511,27.776072,20.746254,91.930884,89.928058,41.406976,43.038283,41.525568,47.882157,49.482813,0.007923,,,,,,,52e0389af7190b1cf8e15be0929aacac,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,3435.716284,39.370776,45.908177,47.343802,23.833594,18.046776,86.026910,83.705843,37.704379,41.056955,39.308337,45.900434,47.322570,0.006054,,,,,,,cc1c36ee46177eefb63c8ebff24c4595,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,1303.845693,36.935784,43.801138,45.056795,20.070925,15.286733,76.469877,73.845395,34.213177,38.809223,36.869562,43.791009,45.038845,0.008857,,,,,,,57279266adcc6684571747e1420e4d49,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,481.198801,34.314114,41.555727,42.766096,16.248218,12.494831,61.575480,58.994445,30.847766,36.372714,34.240150,41.546319,42.748243,0.011633,,,,,,,c58a293949bf07f3ef7e7b87abb2ebe9,
RA,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,235,170.189195,31.632415,39.040956,40.008351,12.508966,9.929906,43.979090,41.610793,27.726117,33.690934,31.548923,39.029381,39.978041,0.014509,,,,,,,d9e74f0e6832f60533ea57c5f4ece3ef,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,8263.299777,42.862950,45.031928,44.900583,28.247460,24.253594,98.037595,96.183391,47.109371,41.039284,42.713019,44.987823,44.856305,0.000008,,,,,,,6ee545435f57ca56d182be8b55f0b31f,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,3439.611465,40.308381,43.673731,43.913760,24.737926,21.094973,95.241476,93.132143,42.739725,39.258844,40.054696,43.634630,43.878960,0.000123,,,,,,,6262f242b96ae6e5891bf543230422a8,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1313.432414,37.100592,41.963872,42.597549,20.111063,17.151794,88.307765,86.022549,37.274792,36.927324,36.739380,41.932242,42.567370,0.002789,,,,,,,329860d254cac47573fdc5a60beac5f0,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,478.443403,33.944577,40.144158,41.062434,15.331686,13.421892,73.599836,71.329249,32.184605,34.518798,33.636919,40.121455,41.038895,0.007631,,,,,,,25cfa06b2591c4190c4281696e9e92ff,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,174.431107,31.116510,38.359002,39.508807,11.035569,10.176698,50.508054,48.688671,28.045394,32.247156,30.943644,38.343628,39.495327,0.031373,,,,,,,eed43a99722cf1a3c0d0bb727c4d4a9d,
RA,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,63.392607,28.567802,36.788335,37.916084,7.514442,7.467934,26.042685,25.262496,24.783457,30.123392,28.484092,36.778244,37.907931,0.086727,,,,,,,ca3a109aece8ec454b229f0ff2c3ee45,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,19587.039422,41.827145,45.439076,47.495074,30.981155,27.337118,99.976508,99.776341,48.038603,42.634869,41.749431,45.407871,47.472365,0.124542,,,,,,,fff85899e89f7efe1e1bd49cafae8ad5,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,9716.468147,38.519110,43.710066,45.322673,27.258888,23.964683,98.412159,96.514242,42.484376,40.223697,38.446860,43.695042,45.310295,0.151276,,,,,,,5fdb81679c64a3f60d7ae1713d1a5ed7,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,4516.153385,34.661091,41.799192,42.990972,22.651330,19.707289,91.218969,89.028157,36.181614,37.266061,34.592808,41.788786,42.981368,0.175786,,,,,,,e77a9877a0983a12aafa3cd88d6c1af3,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,1968.110659,30.855735,39.669291,40.553994,17.703044,15.305679,77.325770,75.223840,30.314154,34.089263,30.797298,39.657509,40.545231,0.205097,,,,,,,c86edf8d5ca6783d22292b5637033a10,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,763.806040,27.331544,37.237455,37.911741,12.805949,11.150339,55.123655,53.421658,25.203569,30.847963,27.286246,37.229581,37.908164,0.190375,,,,,,,9250941ed2ff2091413af1a9cd86df99,
RA,aom,av2,0,A2,Boat_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,248.860063,24.305084,34.546612,34.604081,8.589233,7.729452,29.313396,28.374285,21.067888,27.899099,24.274400,34.540551,34.602809,0.135932,,,,,,,f8dfa4bb25ca432286cc78a78554bec3,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,45503.249231,38.151041,40.469366,41.418022,25.127575,20.991852,99.976227,99.776568,43.341896,37.292150,38.021857,40.397445,41.354668,0.000552,,,,,,,e9e1279c6615566042810a9cdbcc3288,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,19983.732308,35.067043,38.496248,39.249500,22.366719,18.697742,96.435792,94.396399,38.506609,35.158835,34.958108,38.457954,39.208690,0.000660,,,,,,,1a33726d6e163e59e1d79612a1509a06,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,8401.560000,31.758568,36.530426,37.068859,18.686519,15.700104,85.101545,82.828721,32.878492,32.883291,31.661559,36.503614,37.036853,0.001377,,,,,,,176f47df4ecd4ef8bdaae8785e7db5a1,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,3336.603077,28.538580,34.582695,34.863947,14.486455,12.358192,66.242125,64.133260,27.717849,30.513990,28.461551,34.562739,34.839437,0.003317,,,,,,,1ed916c644a20e1e4ff43e8d9bbba315,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,1170.464615,25.507403,32.667262,32.773309,10.254368,9.091697,41.802376,40.355626,23.271733,28.105562,25.450279,32.654526,32.757455,0.013945,,,,,,,1789caeb1e45295bf061ee7257e6a4f1,
RA,aom,av2,0,A2,CrowdRun_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,348.098462,22.856759,30.927670,30.958299,6.899368,6.442825,18.938987,18.343355,19.684342,25.785062,22.818487,30.921251,30.951840,0.062940,,,,,,,4aed3c3bc97dae76b969d7040ff6a830,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,5312.528087,38.166734,41.249971,46.436877,18.853641,15.648126,88.301477,86.874653,39.001167,38.313362,38.061102,41.187538,46.403289,1.371436,,,,,,,9057f1abeffecac18332ef6243fe6842,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,913.523400,37.641944,40.366996,46.148398,17.414381,14.782876,85.046100,83.213130,37.665765,37.687842,37.613478,40.348006,46.141173,3.130992,,,,,,,2d356c3686cb673e190c4a692109da27,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,115.162376,37.367631,40.157551,45.814625,16.785682,14.431163,80.688469,78.607245,37.003465,37.462678,37.365459,40.154702,45.812981,2.921239,,,,,,,1992cf6dae1495cca43d5a133b8710d5,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,44.497656,36.951093,40.031404,45.342401,15.891387,13.978335,73.008820,70.607237,36.036134,37.189516,36.948553,40.029751,45.341345,2.882881,,,,,,,6464277f820af2cb98f44878d1da38df,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,22.478445,36.117072,39.654606,44.341770,14.388514,13.136143,60.509806,57.920017,34.381933,36.646198,36.109850,39.652901,44.338861,2.481785,,,,,,,113e1a4858ee9f365b043c29f258c410,
RA,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,11.656036,34.635597,38.756451,42.825773,12.343546,11.791677,44.104144,41.009970,32.028647,35.550434,34.615020,38.753926,42.820331,2.760013,,,,,,,c4709c774fb486c2faea4d9d67882960,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,11427.316069,39.625313,44.486168,45.454483,21.956816,18.713782,99.443587,97.937537,41.494692,39.948465,39.540875,44.453204,45.431344,0.121731,,,,,,,0e49898b156899be919e77bb7d6b3650,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4137.619919,38.324676,43.574267,44.641851,19.731289,17.148417,95.946855,93.732985,38.904206,38.942426,38.290876,43.565321,44.636176,0.152586,,,,,,,37dee914392960534f2a750e50abfd5a,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1505.745946,36.545221,42.472340,43.532128,16.660946,14.987830,87.590381,85.110585,35.548976,37.653533,36.515856,42.464211,43.524311,0.224792,,,,,,,b0a00f084e1fb3e1649398e33cee5643,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,602.801506,34.337832,41.132467,42.037481,13.162600,12.375190,72.558872,70.060818,31.937716,36.015468,34.304380,41.120294,42.024940,0.340240,,,,,,,6e43267ab78a60ca0428052de23a63ca,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,228.011988,31.903007,39.477609,40.251179,9.845640,9.735461,52.954252,50.958854,28.546153,34.087709,31.874092,39.464740,40.233514,0.584729,,,,,,,90f420a199f56d3c0faeb947aad9e4e5,
RA,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,82.916468,29.591088,37.546157,38.152245,7.385902,7.619045,37.809715,36.063582,25.759316,32.094590,29.569423,37.532539,38.124626,0.831710,,,,,,,400a6eca378def32d4c3d3137e8c1968,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,110,22871.368615,39.817153,47.252783,46.805888,25.106059,21.608487,99.974803,99.968136,42.820375,41.712726,39.632783,46.985178,46.580192,0.067538,,,,,,,ae46d56c2dfe591bf25906e092eefc71,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,135,9676.620923,36.589437,44.487490,44.109710,20.882988,18.281118,99.964310,99.903576,37.625522,38.932870,36.408031,44.154517,43.848883,0.071699,,,,,,,de0fa9d95c2bc2ab1e841298710c68b6,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,160,3930.775385,33.401160,41.683832,41.416240,16.634940,14.860891,94.041412,92.186340,32.634265,36.139910,33.218502,41.287501,41.142565,0.087913,,,,,,,13e507683011f8eb1d8db2dda240e690,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,185,1501.986462,30.380665,39.050814,38.988730,12.575255,11.533855,75.213703,73.110662,28.204035,33.429131,30.191091,38.642527,38.755016,0.094469,,,,,,,303b30d960fed79947f836373152a12f,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,516.313846,27.633254,36.656922,36.842098,8.883436,8.525140,53.222917,51.565244,24.483739,30.815713,27.454827,36.266688,36.676147,0.107785,,,,,,,37392b22c0979d93f409c1aa18c44197,
RA,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,168.561231,25.319951,34.436132,34.807526,6.053423,6.144731,36.289973,35.152144,21.669007,28.421710,25.187460,34.068905,34.707743,0.261035,,,,,,,4d44e207e405e8ea1b206389bdfde6b3,
