TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A4,BlueSky_360p25_v2.y4m,640x360,25.00,8,640x360,135,421.093846,37.651868,39.807663,42.681391,17.239307,23.956365,99.796917,98.949044,42.891708,39.480718,37.384864,39.620048,42.567945,0.062397,66296.50,1.83,330302334601674,10895746677,171671481750899,5020980772,cdcecd5e3941594379e90cb5cd3443db,
LD,aom,av2,0,A4,BlueSky_360p25_v2.y4m,640x360,25.00,8,640x360,160,155.620000,33.848565,36.997709,40.539373,14.258191,20.442086,93.524691,91.480319,37.050238,36.700541,33.610001,36.849802,40.453313,0.131872,40905.09,1.14,262975487067834,8977612529,114233351920852,3187933837,d82301bf0c79b1ba165f12e6ca6be1cd,
LD,aom,av2,0,A4,BlueSky_360p25_v2.y4m,640x360,25.00,8,640x360,185,62.626154,30.112240,34.805144,38.537902,11.298261,16.910846,80.836139,78.744960,31.615709,34.036984,29.888139,34.675273,38.440363,0.157102,31179.39,0.68,198140530799769,5990143584,105734032999365,2464176665,221c2d057b1542f91ae3782c7d23449f,
LD,aom,av2,0,A4,BlueSky_360p25_v2.y4m,640x360,25.00,8,640x360,210,26.727692,26.448317,32.764646,36.737423,8.522162,13.076709,61.827701,59.954342,26.190129,31.163333,26.251607,32.621919,36.637876,0.237109,21089.72,0.83,119252913723490,5499884421,59089308117759,2446675172,5ecb025170e5fb1c5894b71a9d789d7a,
LD,aom,av2,0,A4,BlueSky_360p25_v2.y4m,640x360,25.00,8,640x360,235,11.150769,22.948652,31.275109,35.008384,6.113235,9.157299,36.007263,34.646798,21.081972,28.225713,22.768494,31.153825,34.909052,0.212102,8952.37,0.62,63177919802087,5439745017,25002937343038,1756110406,bdca696d79edd739380c01d9af8fe82a,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,110,6627.345577,39.816678,44.635272,49.228062,14.481022,21.436152,99.973853,99.965407,43.796467,40.404421,39.611749,44.555302,49.169438,0.251349,180459.66,4.38,970546820549497,25237868986,503961329838758,12252446817,47e25cc2ac393237aef9c60a21a94189,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,135,3316.621840,34.989238,42.083701,47.524052,10.974504,17.128302,96.598131,94.848738,37.683300,37.046992,34.759300,42.015827,47.437182,0.240775,194447.48,3.87,782844882473375,18717653551,502652127104713,10401409683,91e658f923f41714948bad5a73daeca8,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,160,1217.930377,30.603492,39.744215,46.017752,7.941278,13.226356,76.459137,74.680158,32.042684,33.912490,30.397277,39.689136,45.856126,0.249964,301673.34,1.99,1507226037158185,14133860303,1020100936887304,7057643759,871deff17acb678923bdfe4e9a28bf26,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,185,328.231768,27.380744,38.039628,44.305279,5.791017,9.911695,46.977626,45.680664,27.276447,31.404437,27.246256,37.998245,44.071337,0.283764,174525.47,1.64,775808905876808,10789895912,451251286491927,4504924955,66c6e7a336f1aa1183af5e1ad0b820ab,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,210,84.307078,25.428055,36.530407,42.569475,4.761583,7.390188,18.717324,18.142000,23.695424,29.414904,25.354967,36.483870,42.161186,0.223192,40175.18,1.26,195470197593742,9011587915,104242312225422,3587160597,82d01aaf6d0ffccd61a73723ea5d77fd,
LD,aom,av2,0,A4,RedKayak_360_2997.y4m,640x360,30.00,8,640x360,235,25.960501,23.859440,34.619699,40.606936,4.250093,5.544193,5.185329,5.156418,21.228268,27.441307,23.799828,34.533691,40.218647,0.130709,9449.53,0.84,49625750673797,5606354232,24676478446216,2383723200,a74156e5b1ffa8addb30fbce82baefad,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,110,572.213633,41.460885,48.912095,49.889757,20.068970,27.170309,95.293204,93.751517,49.093597,42.978873,41.326688,48.910009,49.888666,1.155137,92362.87,0.71,578868562291982,4342001358,257946159794418,1976839908,2079b851f2dddc9ec57aae8ae2bb2a2f,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,135,180.506263,38.565666,47.132051,48.615392,17.645757,24.606813,92.882471,91.099371,45.208592,41.002034,38.515606,47.131620,48.614996,1.125218,34560.48,0.44,185133699196995,2489645899,96591090280473,1283581535,356f665af41407239a866d42c7cf3bfb,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,160,78.370245,35.247359,45.442895,47.048554,14.540191,21.307354,88.763140,86.714567,40.619129,38.573286,35.231938,45.442669,47.048371,1.098052,16530.04,0.38,107058161020190,3033866216,46171664148444,1067831887,a0c49e95a15b4dea9f9e66645f0af9b7,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,185,41.897180,31.600466,43.398395,45.466086,11.247762,17.589422,80.892769,78.867415,35.663054,35.698047,31.596509,43.398359,45.466008,1.097137,14221.15,0.53,72812093247312,3775479360,36893329596361,1565067172,aee55e0f3168314c52f4d0b038f60faf,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,210,17.956198,27.169973,41.213353,43.284270,8.285951,13.813970,63.931884,61.956146,30.045520,32.130793,27.169305,41.213316,43.284195,0.983250,11313.87,0.58,59224902307684,4067767357,29469392017200,1730909558,4477f2c9b498e9eeed3a36922384e332,
LD,aom,av2,0,A4,SnowMountain_640x360_2997.y4m,640x360,30.00,8,640x360,235,7.277645,23.530214,39.561897,41.357195,6.010100,10.508682,37.846201,36.274639,24.442399,29.075747,23.529921,39.561831,41.357107,0.636002,7039.28,0.57,38976362284032,4224208360,18409276271487,1663101799,ea4132d7a798070a477046e18ffe3e13,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,110,263.332360,46.669610,50.008571,51.717877,19.700468,26.395945,97.823873,96.416482,48.397589,45.653038,46.537917,49.958987,51.651583,0.018708,30947.60,0.95,187736815550784,6712270758,104482750784845,3391956966,7ad29bcba224b8026777044c1c7b0c11,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,135,121.779759,44.090961,48.038747,50.082211,18.262136,23.899560,95.635259,93.571998,44.466699,43.927617,43.907394,47.962937,49.956490,0.067773,15056.92,0.79,100863575304478,5987507572,42048493335405,2196932751,252150dc4812db24b6b6517d58104581,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,160,60.517329,40.985823,45.505480,48.011100,16.643667,21.063215,89.388108,86.599916,40.174226,41.610272,40.791901,45.414634,47.835310,0.092044,13687.05,0.78,70272830962220,5298185429,38264233438685,2352848469,9065fdfa23dea1b91679f9678eb8abae,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,185,30.960424,37.829583,42.749496,45.438324,14.893057,18.025100,78.002096,74.905901,35.938106,38.910517,37.633488,42.677520,45.217140,0.123442,7356.66,0.66,40319494449198,4455144241,20645182027665,1991543956,f700703de614c0877962be626452d610,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,210,17.017444,34.536756,40.030314,43.023362,13.057577,14.856777,61.175495,57.669335,31.749232,36.143981,34.313676,39.920563,42.657988,0.123171,3539.93,0.52,19357466877404,3434472681,9311125736261,1513422342,4b3ff67f76dd55b8f12c2c5ae6802591,
LD,aom,av2,0,A4,SpeedBag_640x360_2997.y4m,640x360,30.00,8,640x360,235,9.704757,30.827595,37.479110,39.814380,11.098812,11.797675,40.312452,37.249357,27.452715,32.841780,30.616216,37.362285,39.469369,0.112196,1269.70,0.41,9223677261044,2594785355,4465538556590,1556334775,c03a3d479542c8a087f9ce0e3bca008e,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,110,1503.197111,40.027820,45.887826,45.399675,15.333853,24.157749,99.432110,97.811368,47.623749,40.344153,39.902251,45.862911,45.383856,0.000033,122595.10,1.59,603104800340077,9089900274,317380718927066,4317637664,1eda02cb9db66804d1317edbcbd868a1,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,135,471.368631,37.644955,43.932070,43.677963,13.719262,22.023464,97.139111,95.199403,43.817753,38.482773,37.606289,43.907666,43.665091,0.004724,45978.19,1.01,299167428599673,6773017827,155615821673680,3528138022,b2c8efae209128e04fc3c50158ec7bfa,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,160,194.080381,34.810860,41.796836,41.389092,11.745261,19.391649,92.386669,90.065400,39.030455,36.313238,34.778314,41.773183,41.375564,0.032255,27444.34,0.76,180894297455031,6052501101,76640851663766,2124050798,c3a1ce51306c1f3aef3b86cb31307ec2,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,185,88.117421,31.362181,39.703184,39.154015,9.157849,15.915069,81.931935,79.089024,33.392077,33.693479,31.335946,39.687001,39.144364,0.050686,26048.47,0.81,132316648217211,4075003733,67431922894558,2058940189,c1eabb259aaff1aead8f565ccf16f4d4,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,210,37.944824,27.796559,37.532202,36.945478,6.478552,11.856787,60.551544,57.821125,27.727240,30.831390,27.776809,37.513444,36.927978,0.048683,14083.26,0.73,75243604004963,3962265360,36622772289181,1863301947,e6795a2fdb80b27585a34bc483791184,
LD,aom,av2,0,A4,Stockholm_640x360_5994.y4m,640x360,60.00,8,640x360,235,15.348344,24.770052,35.448318,35.348359,4.409779,8.159120,31.445346,29.711249,22.983273,28.135737,24.756481,35.420611,35.329975,0.035143,5553.34,0.62,33888889120315,4454508607,15651463573909,1878732524,62de959951ed269248475515ea2cd4b3,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,110,849.612541,41.825936,47.490721,47.437033,15.895654,24.139743,96.863056,94.898697,48.048486,42.217882,41.752450,47.459115,47.405558,0.000000,72328.02,1.53,458795613931555,9678261504,244791420016875,5423029508,2b2a63ef12e964808a6d6838f01a94ea,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,135,373.957735,38.424522,45.448743,45.159287,13.001549,20.820188,93.382075,90.904701,42.792927,39.740603,38.358354,45.421859,45.117579,0.000039,46645.36,1.15,312363270190656,8257643270,130270740865152,3191591080,7ba18a301eedc517e95735cbd61cf7ec,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,160,152.120495,34.555897,43.665270,42.737001,9.202293,16.039864,84.634879,81.930300,36.601109,36.701566,34.506586,43.641839,42.694815,0.003212,58922.69,1.10,287956439234227,7264766018,152649389100224,3094389283,e6986771ba80f72de6c9f2cc23f8c43b,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,185,61.153616,31.247210,42.110525,40.342600,6.536187,11.509892,66.772913,64.685536,30.980150,34.130234,31.210555,42.094227,40.308928,0.047894,28867.51,0.69,189457570682925,5796963097,97858258486888,2566197007,31b73c3c7b83f457c50df5870dfe7243,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,210,25.397987,28.585110,40.210336,38.288406,5.507031,8.924965,45.856196,44.142544,26.945061,32.228932,28.552308,40.200186,38.263414,1.466116,16098.08,0.55,88730954939576,3690903125,41918478465234,1556571038,bf0565711223d6c0ea8c673c596c5478,
LD,aom,av2,0,A4,TouchdownPass_640x360_2997.y4m,640x360,30.00,8,640x360,235,10.060709,25.985115,38.813528,36.603881,4.898763,7.532911,24.301628,23.385957,23.321969,30.567259,25.947834,38.806305,36.592871,1.060501,4812.44,0.53,34412160523420,4608477135,13439192486784,1500656994,661c5340f7285ffd1f57651cb3d1f6f8,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,110,598.301538,43.742199,47.052932,48.053859,20.085170,28.538017,96.724742,95.448562,47.832514,43.076518,43.648592,47.025282,48.017257,1.957895,25846.27,0.61,125913807808007,2787665534,66911273427510,1625479133,ec8464c988a9d2e91230f9b0642de3a1,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,135,297.016615,40.276472,44.944315,45.687433,17.734024,25.612407,94.552568,92.965443,43.685181,40.823647,40.172618,44.916706,45.650862,1.967086,18334.70,0.46,90115710021618,2306431145,47454135601982,1270823381,5b109fd322f694d85f2bce703d4c119e,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,160,145.720615,36.384878,42.447224,43.060766,14.743309,21.827187,89.979200,87.825703,38.309834,38.072275,36.295948,42.424358,43.029717,1.879487,16222.88,0.35,72157683070860,1811278988,42015412018438,959761746,fb5acb4f0efc6e7570a6c8e0863e7904,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,185,71.147077,32.504435,39.694331,40.391517,11.612014,17.890084,80.926370,78.437819,32.914473,34.994082,32.444207,39.682579,40.373327,2.004954,10047.21,0.30,60553110810581,2265607918,34062227473410,1081147256,519ae7dad972b91aeb2b13ef727dc3f4,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,210,30.937846,28.501431,36.265881,37.158944,8.503827,13.682874,65.673743,62.524189,27.461703,31.616115,28.463124,36.262829,37.153903,2.218161,6240.49,0.30,31570082233861,1953532685,16242559709702,854768100,7d1518a6aabe9ae746a33d11f7dac685,
LD,aom,av2,0,A5,FourPeople_480x270_60.y4m,480x270,60.00,8,480x270,235,13.923692,24.992250,34.182836,34.819078,5.902447,9.752803,44.987780,42.414399,22.739187,28.419615,24.971131,34.179906,34.815577,1.680423,2747.17,0.34,14779047394186,2334506823,7180022541770,977874296,77bbff4a4442209a245d1ce71767d50d,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,110,5169.196923,38.630212,40.367383,42.437308,16.576606,24.572599,99.236057,98.101850,45.315768,38.388311,38.332776,40.113497,42.260725,0.726345,101124.01,2.68,452990879487044,10551825250,262033300118250,7070409727,cb152b6965f5eea0a3c6aa0593a0f4d0,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,135,2328.886154,33.374312,37.050964,40.129958,12.245534,19.818530,93.815574,91.769596,38.890988,34.474181,33.062590,36.859975,40.030070,1.110514,85446.44,1.50,524460063155099,8921766290,238614520813251,4205808363,efb89da1eb417f96158452e987a0635b,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,160,817.224615,28.666466,34.637680,38.483329,8.241441,14.959326,79.699621,77.541867,32.192773,30.967645,28.360583,34.521115,38.409731,1.468760,142463.59,0.97,804884858431995,6767476741,482785573694127,3449397422,2422f7b2f573a419f1c9f1f93477b640,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,185,250.646154,25.247750,32.933024,37.285027,5.443102,10.926010,56.932053,55.100836,26.657155,28.282963,25.011677,32.847034,37.223199,1.939089,88701.30,0.60,545099268284399,4554505152,247725546909034,1655660006,fa126bccfbc4598de022acfd5b27dcb7,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,210,62.950769,22.807537,31.296015,36.429114,3.582592,7.602024,31.813711,30.758779,22.403069,26.063153,22.669138,31.226814,36.386633,1.981337,29121.39,0.33,189997889491612,2642243198,81343513146650,926974424,a22d4870ec55c9d68a8143c4f6c4d998,
LD,aom,av2,0,A5,ParkJoy_480x270_50.y4m,480x270,50.00,8,480x270,235,19.153846,21.145679,29.790233,34.926193,2.623046,5.281865,13.131849,12.737912,19.358228,24.335478,21.051709,29.739314,34.896373,1.599523,6002.25,0.24,41000165045229,1852325215,16761024654456,676045561,a6942c8457f3dc2dc498dc41f3e8877b,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,110,2414.097902,40.619491,48.962784,46.819842,17.043083,23.958829,95.718939,93.882476,46.528980,41.808088,40.477739,48.902514,46.754560,0.158276,79945.22,1.53,377142676701956,7085600791,207111625230418,4074669349,6531f598568e358b87d877959b042fc4,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,135,961.859064,36.541206,46.957640,44.478059,13.478951,19.844513,90.401848,88.097783,40.619759,38.815510,36.407377,46.903518,44.425490,0.214721,58437.80,1.14,276935458116155,5451001281,151272507261140,3079051656,0c707afce4d1e5362b7d0e0ff0097b98,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,160,336.077461,33.009749,44.845174,42.048743,10.243655,15.949658,80.197722,77.416232,35.166196,35.984447,32.898577,44.807605,42.002344,0.200830,60522.97,0.64,295608901887618,4045442374,168958089670841,1895399457,2270cf7daeea996aa4143a06ceff26ff,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,185,116.988243,30.001608,42.599643,39.846368,7.843140,12.512207,63.557367,60.640266,30.520610,33.403440,29.909142,42.565589,39.819626,0.225837,36004.32,0.40,180311373043329,2345856342,93287145616154,1088960537,9774df79961e6fdeff37fb2dbb9c8b52,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,210,39.287482,27.304435,40.831708,37.439976,5.955990,9.624810,42.367011,40.356136,26.691180,30.969400,27.219500,40.801800,37.421568,0.224923,12463.87,0.26,68086815865861,1465582937,32376579869041,710204024,8645e5725d7238795d86e151bea8e28d,
LD,aom,av2,0,A5,SparksElevator_480x270p_5994_10bit.y4m,480x270,60.00,10,480x270,235,13.260586,24.882929,39.740215,34.858277,4.136537,6.975583,22.201977,20.985226,23.381780,28.624939,24.827968,39.736826,34.849891,0.186869,3809.36,0.38,22221230830048,2467201421,9950457973821,1044542143,95dbde506017fad8c214f6af6c3ebe56,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,110,746.794129,41.755098,50.830928,50.512781,16.691331,23.796381,98.248940,97.032450,44.496038,43.935936,41.546572,50.636002,50.350781,0.327268,122719.11,1.29,559712400664724,6750947003,318014444121959,3501394934,ee0e99e9945fff59bb83e402d6776d8b,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,135,280.895720,37.783389,48.981146,48.600081,13.171141,19.837643,94.205773,92.120196,39.840813,40.846738,37.551090,48.695028,48.417132,0.507404,80513.50,0.96,380411142741862,5643220489,208584523758385,2657565882,740b6bf317297c3cff9809ca4d58ef7f,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,160,105.145931,34.348198,46.658360,46.364320,10.030870,15.578337,84.748034,82.239813,34.741562,37.914652,34.159302,46.274738,46.113285,0.635870,50293.60,0.69,249714859607258,4452410227,130402150894632,1921304546,0f0aacec6fe733b46aeafc6e67256559,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,185,37.741950,31.759599,44.703580,44.445006,8.087911,12.400612,70.126292,67.301766,30.759335,35.599864,31.653124,44.215897,44.023208,1.101104,21489.78,0.53,114568998442167,3681416027,55771794839006,1490335611,5176405f98c87e865f81c662916fbeb1,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,210,14.907554,29.471625,42.935410,42.767640,7.003701,10.250515,51.236045,48.237810,27.487785,33.367235,29.352460,42.346579,42.553831,0.982067,5347.89,0.47,38562863372851,3933510355,14935879239104,1349095752,8a90caa5cd6b7f6c0f8a1aef1e1e4edb,
LD,aom,av2,0,A5,Vertical_Bayshore_270x480_2997.y4m,270x480,30.00,8,270x480,235,7.417813,27.066220,40.422831,40.257810,6.166317,8.363317,30.017757,27.558557,24.300911,31.197155,26.849946,39.978064,40.069176,0.955022,2806.29,0.50,16326861721388,3114284622,7400470410929,1396495277,563c5bc6f385663248919b6b23767ec6,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,110,14703.225600,40.191480,45.478329,47.552901,22.619958,21.692152,99.444439,98.388000,44.493296,42.847814,40.011622,45.389191,47.477076,0.347145,1047664.71,21.81,5393606714310919,114107058044,2924274765483059,63596768363,97a5c429a94d005ef52765c25629db54,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,135,5753.619692,37.180579,43.140677,45.632017,18.832535,18.622086,93.754789,91.580364,39.413276,40.335370,37.094996,43.070074,45.569305,0.626642,686299.38,17.07,3392699673544047,91312742085,1777075011954385,47154867657,1454db73f9ce668261f6237e551d736d,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,160,2103.042462,34.040825,41.153519,43.821500,14.914116,15.340416,79.062099,76.771694,34.161874,37.730661,33.952072,41.102277,43.770272,0.681835,666890.54,12.58,3359693176367738,74998680319,1863485793853241,37774000188,ecb3a8976031eabf1314db87a63b18e9,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,185,637.330708,30.995921,39.478271,42.281581,11.092447,11.889327,55.932549,54.036224,29.312191,35.215099,30.909297,39.447042,42.232662,0.764745,399978.53,10.37,2038592724842568,66585962314,1038194513613582,29500305007,3af679a11229a04f78f923822dcccbdd,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,210,155.497846,28.447798,37.888938,40.878507,7.912618,8.856308,31.957199,30.756558,25.541920,32.968450,28.380072,37.858728,40.838580,0.758372,147953.81,7.70,813308058627110,50148114981,386126988234369,22124423478,fdd86e19b458a7ccc6d7018032f69f04,
LD,aom,av2,0,B1,CosmosTreeTrunk_sdr_2048x858_25_8bit.y4m,2048x858,24.00,8,2048x858,235,37.865354,26.617237,36.226417,39.189607,5.841903,6.759005,15.020694,14.541832,23.140901,30.951576,26.584715,36.201318,39.159943,0.774340,48630.20,4.64,295041347123661,29866633633,128566238559575,13353804480,2194ac0f457f4e2bc65f96e1e49a8fea,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,110,79044.354462,38.778553,44.441909,45.927616,26.065039,22.641505,99.975901,99.969839,44.849283,40.050011,38.557415,44.379899,45.884352,0.014484,659989.13,34.94,4142165536140946,185203987051,1843099618848686,97593749508,7862c4f721424403365b1cad38bbd1cc,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,135,26403.448615,34.451254,42.163446,43.902427,21.019439,18.154169,97.853722,95.891796,38.109300,36.703824,34.305026,42.122702,43.870868,0.024808,1200853.06,26.79,5828557818189438,123519883055,3107974651108475,73334820387,8988cf58b79f8239b236ff4738bb0084,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,160,7088.119385,31.096716,40.032850,41.997846,16.683075,14.353391,86.934348,84.479764,32.381586,33.944078,31.021679,39.994311,41.962331,0.057465,1370562.57,15.25,6592838571777943,84567845450,3552815481741018,42628714053,499d784e5e0429dff2add7f3ffa5979a,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,185,1866.612923,28.470767,38.049090,40.143494,12.706634,11.015385,70.911940,68.358913,27.783258,31.592473,28.427837,38.014645,40.112351,0.115013,529023.47,8.44,3493285861083263,66299977195,1794068412044743,31197373261,d403d19612036fcf00cdcc757d15105d,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,210,510.240000,26.279080,36.080690,38.198087,9.241881,8.261769,53.161677,50.826325,24.211361,29.448942,26.249166,36.050931,38.168938,0.136372,186983.21,6.33,1335149970772014,49218324997,522172122766770,17687466541,5145a9326dd7b5730c50d36626bbbdd5,
LD,aom,av2,0,B1,EuroTruckSimulator2_1920x1080p60_v2.y4m,1920x1080,60.00,8,1920x1080,235,149.966769,24.374506,34.076053,36.130118,6.485549,6.102900,37.892257,35.781092,21.473345,27.446787,24.352944,34.059613,36.098315,0.130429,75765.81,4.82,468397416958168,33595513567,199319129534385,13846966752,374442bed5c8d3bb195e1c248dcf03e9,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,110,4853.025969,48.565587,49.014178,49.276156,34.535122,32.307636,99.083046,98.056123,52.596487,51.174842,48.206716,48.462400,48.393506,2.676813,278745.49,11.03,1831313916883778,65715684547,778409813609793,30750201197,d92fce83ad297e4b5556e8c77bacb915,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,135,2664.060554,44.603440,45.107906,45.417744,30.714441,28.978002,97.748310,95.945188,48.119581,48.260454,44.102294,44.378036,44.238325,1.523657,560026.39,11.33,2774736937062973,62585602888,1462270975224549,31519541476,2232ce50a87fb24b1a47ab242b13ec9f,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,160,1356.395815,40.383556,41.358299,41.658196,26.443712,24.977618,94.076031,91.314576,42.532684,45.189939,39.787508,40.362741,40.216827,1.262756,440009.46,8.77,2667671209518544,59443677265,1499260870368187,32227582296,e479f007ea7ee77fb1e83bd87c0bf3ac,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,185,665.631508,36.271806,37.850642,38.197667,21.650207,20.559280,85.251907,81.789457,36.615110,41.856209,35.666017,36.769500,36.655957,1.381237,302465.01,7.64,1972067158750380,56470753069,844653988281337,21338419219,a0a64222e0bd3073268266eeb898469e,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,210,294.610708,32.123574,34.442707,34.678846,16.302293,15.731600,66.621863,63.028675,30.618253,38.008431,31.609070,33.466076,33.139631,1.269203,221729.34,8.91,1139938481176012,62434093044,579325750008140,25923961425,d139c0b076ac6368b4d94174975754d0,
LD,aom,av2,0,B1,GlassHalf_1920x1080p_24p_8bit_420.y4m,1920x1080,24.00,8,1920x1080,235,110.899200,28.194936,30.991309,31.022538,11.155958,11.007382,38.491239,35.594800,25.224332,33.808690,27.827383,30.261964,29.568417,1.052427,94725.61,6.98,536064218296368,46366693259,249218160491307,20356125907,9817e87f145d0d16792c60efcfd31b8c,
LD,aom,av2,0,B1,Life_1080p30_v2.y4m,1920x1080,30.00,8,1920x1080,110,8801.429538,43.080531,48.446815,47.943297,29.431467,25.542153,99.141660,97.826350,47.833758,45.260635,42.979862,48.407569,47.900216,0.303068,243244.44,13.97,1660425275784824,86892084878,679300490056951,39015930658,7005084da1901c03b7b35ed716ca60e6,
