TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.289271,49.743253,49.800787,33.538480,22.744090,95.823991,94.604948,46.533251,44.537062,0.007914
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.289516,49.723970,49.773324,33.582553,22.722390,100.000000,100.000000,46.502686,44.527934,0.006052
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.296308,49.773134,49.775420,33.597937,22.725310,100.000000,100.000000,46.503083,44.550939,0.008203
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.311066,49.756759,49.781973,33.522140,22.748310,100.000000,100.000000,46.501524,44.561785,0.010111
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.308884,49.751382,49.788801,33.640226,22.754908,100.000000,100.000000,46.519095,44.559172,0.011017
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.297903,49.757602,49.796704,33.556056,22.720510,100.000000,100.000000,46.488318,44.571123,0.005830
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.324217,49.735849,49.796071,33.599716,22.761736,100.000000,100.000000,46.508361,44.564212,0.012560
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.309429,49.744084,49.835298,33.581963,22.749883,100.000000,100.000000,46.519704,44.576112,0.006480
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.316289,49.763509,49.799431,33.568401,22.759627,100.000000,100.000000,46.518273,44.592075,0.007256
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,,44.304278,49.755097,49.818936,33.602088,22.750112,100.000000,100.000000,46.514820,44.587620,0.007533
