TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,75646.321678,43.049009,47.941909,48.216360,29.476866,21.250924,99.691122,99.623217,42.451432,43.563149,43.048943,47.941533,48.215553,0.008132,475975.89,21.63,2096988223654367,105544553269,1209714058612298,59520110198,2e7a1b21026d5e67b53c34fa5b578de7,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,38661.402597,40.287296,45.087497,45.265719,23.750464,17.881615,98.082437,95.642202,37.690754,40.851460,40.286931,45.086732,45.264026,0.010862,400610.62,16.42,2220649436985423,96775585048,1119023008757123,45818717415,35943e856dbc03eb1091ac480ca9f72b,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,18999.224775,36.962287,42.159360,42.211592,18.374507,14.296492,78.972971,76.609681,33.234766,37.787840,36.961361,42.157690,42.207308,0.020705,250341.04,16.73,1127293022630698,86278599386,636102113108143,46580030051,294d4bb3936a211bcd8efa9abe67c9d3,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,8702.769231,33.428594,39.087814,39.162577,13.574018,10.921218,53.682581,51.883218,29.176432,34.509943,33.427511,39.085903,39.158614,0.076283,111480.39,15.15,513326249259192,82761209964,283369553384742,42756794666,b795e1c998e31630a54b6ecd660091f9,
AI,aom,av2,0,A1,FoodMarket2_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,3665.870130,30.044838,36.072231,35.879672,9.445350,8.087776,31.116551,30.208638,25.647253,31.292777,30.044352,36.070318,35.874156,0.208886,52381.98,13.00,245334978104484,74212535212,138749398512757,36867538487,9db2851877e51e83163ef649edf119c5,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,85,77034.101898,47.912628,51.933087,51.566217,33.957259,25.850775,99.876775,99.840342,48.461010,49.731959,47.905419,51.920623,51.519019,0.899100,468920.70,18.28,2639998975221759,105815882181,1309533970000495,51000752770,fd776b4af836133426002659fddade57,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,110,35629.114885,44.089447,48.643163,48.147354,28.123720,21.805054,99.790230,99.739082,43.314652,46.434765,44.075710,48.631307,48.097088,1.158340,345593.44,21.73,1548935739877334,109388694823,884098989330343,60247739594,d8c94bd4b52cf44bd33f2af1a91fe16f,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,135,16377.382617,40.939711,45.370223,44.807903,23.489520,19.024325,98.615237,97.386958,39.278609,43.606904,40.923186,45.360692,44.754106,1.641973,313742.38,15.75,1761871189782861,107550127417,876166920382549,43980073982,a36ea7e2dc70667ed18c9452849cf808,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,160,8009.158841,37.968707,41.916555,41.316141,19.576284,16.465075,88.214839,85.585038,35.168623,40.709781,37.950050,41.904736,41.256735,1.863129,225617.86,18.27,1015587892323271,100933312264,579042551335499,50950989969,188223b2ad905e1b8309f494b9cb694c,
AI,aom,av2,0,A1,Neon1224_3840x2160_2997fps.y4m,3840x2160,30.00,10,3840x2160,185,3857.942058,34.717639,38.297512,37.586677,15.641864,13.683555,69.592061,66.911501,30.932468,37.458470,34.697596,38.284122,37.512046,2.033812,111947.92,14.40,553386893970719,86667295231,312127115765207,43717544317,c400a2ee0b57be636dd8be4a4a6aa89a,
