TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,210,179.473450,30.770884,38.198533,37.894055,12.819266,10.790321,38.547970,36.093624,26.763906,33.934275,30.743600,38.188047,37.881161,1.565765,,,,,,,783f524883b5a7ebf925f5c93bab9f8e,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,235,78.202413,27.815311,36.342517,36.198991,9.716621,8.672388,20.102945,18.262921,23.717218,31.565515,27.787770,36.336246,36.194052,1.409810,,,,,,,b9820160733107395ae219488ba69820,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,110,2536.604319,36.255300,43.366743,42.494984,24.735590,16.445355,79.342216,76.597205,33.790140,39.189744,36.251397,43.361921,42.486536,1.440647,,,,,,,f9c4e75ae16d6ea0c3f78b6e55bfab05,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,135,1264.015984,35.530685,42.497798,41.687711,21.864432,15.456288,72.185347,69.385952,32.636651,38.337438,35.523196,42.490690,41.678414,1.524476,,,,,,,14d641199b12f958ea4dde5e96a466c3,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,160,604.970414,34.147782,41.146246,40.447791,18.374481,13.891415,59.796741,57.026472,30.702779,36.966859,34.133089,41.136073,40.436322,1.612723,,,,,,,c8fd902be98500cc98eb912fc453627f,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,185,284.038423,32.076507,39.379479,38.878686,14.832897,11.930800,43.554969,41.116458,28.179159,35.120071,32.053835,39.367009,38.865349,1.670964,,,,,,,5b9a5ec51f82fbc76ea8c0882c1cc72a,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,210,125.413048,29.447499,37.325556,37.150104,11.520256,9.834158,27.234777,25.184517,25.335762,32.934196,29.421761,37.317476,37.140835,1.642580,,,,,,,73cb9f6856bb580b06d664d4ecc54c38,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,235,55.122723,26.646501,35.801608,35.535041,8.643920,7.910398,10.972583,9.763199,22.572319,30.632913,26.617884,35.792444,35.527780,1.520205,,,,,,,527fd2a3558468b29198f4436b68a1e8,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,110,1517.272881,33.234410,41.908580,40.992225,21.453327,13.829707,53.289634,51.077622,29.243893,37.278889,33.231541,41.903740,40.985309,1.484695,,,,,,,fa23eee335abbd3860e1160454bedb9e,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,135,771.456236,32.722861,41.142392,40.274516,18.996921,13.108891,46.207160,44.036691,28.649390,36.535355,32.717617,41.135892,40.266393,1.543336,,,,,,,f455fd57017fd2616ed3c46ee7ea8a48,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,160,371.093522,31.682635,39.881295,39.172667,15.886570,11.912107,35.261004,33.276855,27.511898,35.321967,31.671662,39.872478,39.163330,1.627367,,,,,,,b240c85a4e50bf04b6ce1edf98a356a6,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,185,172.590486,29.968300,38.248404,37.731667,12.696494,10.311710,22.595112,21.021708,25.744214,33.661802,29.949665,38.239720,37.721542,1.692819,,,,,,,3b96003325fb86614fe59ee92606cfb7,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,210,75.963421,27.640147,36.536627,36.214204,9.760137,8.573065,10.259825,9.196747,23.471606,31.551493,27.616844,36.528241,36.208559,1.740686,,,,,,,11f8a022c53b15bc623d67dcdc4fddae,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,235,33.072159,25.045364,35.155544,34.931966,7.294981,6.945327,0.175100,0.098898,21.052778,29.179740,25.019044,35.145041,34.926036,1.597140,,,,,,,23aa18f3d142df389b920c17fe6ae147,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,110,16906.280181,42.764393,48.773158,52.203484,28.402393,20.030937,95.331963,93.526212,43.085677,43.667210,42.721816,48.757880,52.192635,0.337701,,,,,,,f3539aa16cfbd25fe6f342447f60ba06,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,135,5197.872896,42.071994,48.082131,51.223429,25.766038,19.123061,90.652396,88.521327,41.470072,42.984925,42.061775,48.076570,51.213747,0.365619,,,,,,,82f6170f63d018bf416499f2192f9a5a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,160,2188.288020,41.002960,47.027652,49.741693,22.507735,17.857899,82.185980,79.821521,39.307307,41.966524,40.981057,47.018959,49.725060,0.380213,,,,,,,5bfde3b14aa6a57ba8c60fd139eccd7a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,185,1025.229540,39.368695,45.488803,47.686145,18.985902,16.173408,68.781119,66.357243,36.702236,40.461423,39.327716,45.475576,47.662664,0.411851,,,,,,,caad6cc0158c697e6ccd14b00ec89940,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,210,480.416814,37.064667,43.326789,45.129663,15.441563,14.131233,51.246113,48.925074,33.736595,38.374661,37.002537,43.310148,45.106246,0.385014,,,,,,,49f29dc2e2c5c45809bf710fd6694084,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,235,221.438869,34.194218,40.784879,42.187534,12.047078,11.871691,30.308789,28.723806,30.554062,35.734684,34.118610,40.769916,42.156771,0.338764,,,,,,,527f54bf4e9664757b35f5fc208d94d4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,110,8077.360178,42.370194,48.405885,51.710540,26.974255,19.531212,92.987440,90.964007,42.203493,43.292975,42.358441,48.398652,51.701591,0.345156,,,,,,,c93bf668ae2277dc0f7c2288f0c34c2e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,135,3065.788365,41.543331,47.609450,50.560323,24.088035,18.487120,86.567285,84.285507,40.354897,42.508628,41.528525,47.602798,50.547755,0.350366,,,,,,,4bc137bc55ce8969ec06803a80f26c32,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,160,1384.180128,40.193724,46.392307,48.876093,20.656945,17.003370,75.617568,73.169396,37.956155,41.291088,40.161698,46.381148,48.852981,0.385849,,,,,,,df060ec9af3dbc38e12ade2f31d0e89a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,185,650.572812,38.254339,44.652594,46.679448,17.159739,15.159672,59.895277,57.433806,35.211384,39.546356,38.202505,44.634463,46.645518,0.422501,,,,,,,376f67f6618dedc3148a4bab6c71d1c4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,210,303.311458,35.681429,42.455812,44.088766,13.738843,13.027228,40.642723,38.584883,32.176976,37.278082,35.608223,42.438546,44.047700,0.412929,,,,,,,cc4020c85c65ec74d53ce63a8d93bf7d,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,235,139.278568,32.701838,39.833513,41.104291,10.621984,10.836434,22.153983,20.712927,29.034573,34.520667,32.621908,39.817224,41.076772,0.527687,,,,,,,3e2cc292ff381d53da153bc12b2d2b91,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,110,5133.215093,42.048780,48.082040,51.296760,25.847405,19.118554,90.707884,88.495747,41.459348,42.989518,42.038877,48.076838,51.286941,0.366224,,,,,,,32b39088d7710733cf1a44d5efc310fb,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,135,2216.465381,41.072038,47.188052,49.999276,22.809034,17.952649,82.848688,80.441434,39.454876,42.093144,41.051739,47.180431,49.982698,0.389548,,,,,,,81d085612fec9d8ceee249e6fa77ae14,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,160,1006.340121,39.502821,45.839395,48.193260,19.318645,16.323674,69.921232,67.451775,36.915714,40.714179,39.463443,45.825772,48.168920,0.449899,,,,,,,605d4a60c50303a36deba6e03dfe7c9a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,185,470.188273,37.345479,44.080638,45.925991,15.863372,14.383736,52.907848,50.499055,34.098948,38.842566,37.285742,44.060702,45.884226,0.509030,,,,,,,28be3d56a424ee6e1a5e99ef9ad79da4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,210,217.440406,34.638225,41.783533,43.279474,12.588672,12.238554,32.972916,31.255877,31.059688,36.465131,34.563645,41.759052,43.225359,0.566010,,,,,,,bb68dd56bdd4bbf9c5a52e35511ecf4a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,235,98.729578,31.636077,39.176289,40.483996,9.702301,10.156703,15.895058,14.938174,27.981838,33.639140,31.557424,39.154032,40.445454,0.697307,,,,,,,30272ba777d2c1bc942bc7f5f61a11d9,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,110,2998.039499,41.445118,47.496089,50.556009,24.106090,18.411780,85.565448,83.215176,40.200802,42.454451,41.431429,47.488632,50.541833,0.393174,,,,,,,351b65f8dd8838649b838b34ae8001bd,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,135,1405.500346,40.228842,46.470649,49.093618,20.909424,17.063670,75.605432,73.091605,38.021402,41.387884,40.199575,46.459218,49.072824,0.431058,,,,,,,4cd67b3e54b0a2ae75797e6f9f42cc50,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,160,642.572197,38.357271,44.943656,47.049820,17.400323,15.265793,60.414534,57.974267,35.353420,39.763404,38.306164,44.927042,47.019770,0.516597,,,,,,,c03575ac3b68a8bd4bdea0a063d341d1,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,185,298.693307,35.933870,42.997269,44.725678,14.074423,13.233642,41.709761,39.610069,32.467204,37.674625,35.864372,42.971116,44.676510,0.615094,,,,,,,f19b6599d218d25e47f3cf361b0095ca,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,210,136.346115,33.111055,40.740782,42.063493,11.050857,11.147589,22.502592,21.178035,29.478767,35.126848,33.035130,40.720158,42.007082,0.763843,,,,,,,73b26d16e01d680cd59eec8eaa7bef8e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,235,60.865903,30.072568,38.119765,39.346310,8.467734,9.206582,8.862866,8.209743,26.454942,32.331407,29.999603,38.094962,39.297433,0.916628,,,,,,,78c583b85d10b35fde1517f17f702654,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,110,2153.024821,40.805648,46.986820,49.896012,22.736963,17.738226,79.353181,76.932827,38.985369,41.956523,40.786176,46.976923,49.877318,0.436047,,,,,,,549e88fb1b9151ad0bf322406693eb5c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,135,1024.440175,39.451358,45.839803,48.272219,19.500026,16.316704,68.013281,65.518493,36.826493,40.753074,39.414998,45.826744,48.245516,0.490253,,,,,,,2916b252c7c50de8a3327f3c4a2f131d,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,160,470.132944,37.411345,44.201291,46.202648,16.066209,14.462114,52.216100,49.807535,34.170218,38.992410,37.352820,44.181857,46.165383,0.579357,,,,,,,dd23158986fa54ea646e58d8097be9c2,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,185,217.274418,34.855289,42.257842,43.858792,12.877132,12.423077,33.350377,31.437098,31.297366,36.781923,34.781516,42.232444,43.809110,0.748370,,,,,,,049f39de450e49bc595681679eeece74,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,210,97.161915,31.925602,39.933683,41.158370,9.952511,10.344945,16.196676,15.151239,28.294709,34.116053,31.850411,39.907622,41.095493,0.929148,,,,,,,953370e19675275710dce688c5efa62e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,235,44.182279,29.000734,37.518854,38.097800,7.727434,8.617763,4.997044,4.709308,25.408481,31.360219,28.930476,37.469353,38.020387,1.129947,,,,,,,a39d285f3540c2bbe4a2a4d1ff5e0327,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,110,1332.716514,39.547905,46.088514,48.771709,20.579938,16.537178,64.508060,62.140253,36.825815,41.069951,39.513623,46.072084,48.745369,0.469127,,,,,,,1073fef65a569f18f4473ec68dfdbc07,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,135,646.393606,38.089014,44.828974,47.068408,17.445330,15.105179,52.496701,50.136706,34.910003,39.711139,38.040711,44.808032,47.034848,0.548906,,,,,,,1e8ba80e7a3e2e0b6470f909c7392c12,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,160,298.645355,35.887671,43.116254,44.867308,14.163075,13.219878,36.127353,34.189482,32.377817,37.759151,35.817331,43.095564,44.828135,0.686601,,,,,,,b1e24e7a5653cbe1f2427906c04c8136,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,185,136.110044,33.257927,41.066544,42.316989,11.233912,11.260506,20.090972,18.862494,29.622095,35.382303,33.178300,41.041618,42.266445,0.934055,,,,,,,cf25b870ce487fa10ed08f9f5c8b1583,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,210,60.810574,30.379129,38.731974,39.943982,8.713273,9.402888,7.992845,7.397278,26.771427,32.768810,30.305739,38.706383,39.887101,1.180007,,,,,,,1a3258c5ee0551c0cadd0fbaeb832383,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,235,27.970798,27.499392,36.572524,37.399603,6.824691,7.870599,0.788661,0.773806,23.966905,30.112131,27.440133,36.536614,37.322167,1.369050,,,,,,,4b811dc0f0b47cb2a345161957ccfcb4,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,110,23882.912165,43.093640,48.946026,49.153661,32.209805,22.793165,99.970401,99.962144,44.542135,44.089762,42.995317,48.851178,49.051354,0.010910,,,,,,,957d8faaec8f757be37a926f7c42f54c,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,135,10180.485361,41.611335,47.102507,47.235724,28.938654,20.914333,99.956905,99.945418,41.342848,42.543582,41.536107,47.021333,47.139029,0.012304,,,,,,,3adedcb4341c77a77a5d6c64e27ab4cc,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,160,4602.341658,39.245002,44.741848,44.794978,24.634944,18.187274,98.182440,95.906927,37.230858,40.306105,39.158170,44.655775,44.686392,0.015233,,,,,,,06b1c6588ae21d2c1464566705749f66,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,185,2108.440483,36.293532,42.155666,42.162565,20.025211,15.049531,83.602230,81.162357,33.051062,37.634153,36.197672,42.066743,42.041254,0.017749,,,,,,,e17a619679ec56f7f4bab449994f1dea,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,210,942.228233,33.066685,39.610075,39.476973,15.571682,11.900024,62.646928,60.473370,29.121111,34.756036,32.963361,39.521524,39.352271,0.025788,,,,,,,e99424f6cb94d3cd1a184777cd36704f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,235,391.915777,29.803322,36.949755,36.753900,11.442200,8.972593,40.424284,39.057406,25.541924,31.750961,29.696987,36.856587,36.628825,0.081993,,,,,,,eb74ff9445c494fbcacfae9d46225fe9,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,110,14057.758857,42.193571,47.625594,47.670942,30.395917,21.735040,99.963099,99.951242,42.715366,43.105212,42.118892,47.525884,47.550405,0.011232,,,,,,,bdeb31ccf98d9ac5c998d209258074ea,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,135,6531.065242,40.349977,45.690831,45.720173,26.662992,19.483545,99.942556,99.566528,39.108174,41.314392,40.270259,45.599690,45.604943,0.014461,,,,,,,c83a742730b16ed326e9d5de12968ce6,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,160,2948.114040,37.632738,43.289997,43.267001,22.120914,16.480783,91.249156,88.696834,34.886323,38.856252,37.538228,43.199084,43.145089,0.018180,,,,,,,05d374ad1abfc12a56c6523418e7e225,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,185,1323.963421,34.536562,40.761114,40.718283,17.563962,13.321106,72.619894,70.243210,30.860343,36.104147,34.432066,40.668734,40.590440,0.024930,,,,,,,002a4454c912f62c326597f0a960010d,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,210,572.728195,31.318232,38.358735,38.197300,13.326851,10.299478,50.385564,48.604311,27.171918,33.249037,31.208606,38.261654,38.062912,0.052747,,,,,,,1aff169bc1aa40c1cf2c7d99315a26b9,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,235,227.930838,28.161519,35.954964,35.637556,9.435417,7.601939,30.322361,29.490122,23.870336,30.374582,28.054863,35.864022,35.517490,0.151262,,,,,,,10fabe557da8cf412f58cddf1d91dc9b,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,110,10147.239837,41.147870,46.276494,46.281478,28.845147,20.675698,99.951224,99.937261,41.040248,42.078251,41.066410,46.162696,46.129641,0.013953,,,,,,,dc9412159e2bec5286a6f5d7dff24cd1,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,135,4786.414816,39.152890,44.417586,44.402382,24.899865,18.244294,98.379776,95.987130,37.325101,40.199238,39.066419,44.316079,44.263573,0.017490,,,,,,,c56b117022aa4b5e3f595f547e714260,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,160,2138.082225,36.338682,42.128362,42.073136,20.310529,15.177611,84.317848,81.727482,33.186150,37.688840,36.240547,42.032744,41.939731,0.024790,,,,,,,e698fa193478e7884c77f949f4a94150,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,185,940.479828,33.242355,39.745200,39.595171,15.860776,12.098277,63.669020,61.435732,29.339577,34.969448,33.132562,39.648656,39.455491,0.047007,,,,,,,a7d2790fd57dc9729d772db7631cd918,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,210,396.209329,30.091109,37.468287,37.257230,11.804363,9.236821,41.691807,40.291593,25.859732,32.188013,29.978709,37.357911,37.118738,0.131213,,,,,,,845cddfbeb6841d70a7f032cf8e59c8d,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1920x1080,235,152.753093,27.069165,35.267381,34.866526,8.165301,6.746642,24.807176,24.185227,22.798611,29.432504,26.960531,35.160440,34.731510,0.225412,,,,,,,7abe687dc55b770b0d8df84ea6075511,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,110,6320.762315,38.614488,43.944372,44.153764,26.264804,18.403219,98.033879,95.732924,37.159401,40.015286,38.452608,43.808469,43.953672,0.013347,,,,,,,366e854ae72a99c9972b07a9bc9dee4f,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,135,2994.122186,36.860297,42.343975,42.487317,22.243355,16.115699,88.334248,85.770167,34.188421,38.253422,36.734595,42.228375,42.322213,0.018995,,,,,,,06e52d92c1c86ea3a6c1ffd92ffc0ac1,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,160,1333.705064,34.295973,40.364293,40.370719,17.762859,13.250304,70.909730,68.560508,30.665929,35.909245,34.183330,40.260246,40.224007,0.036319,,,,,,,665b1e8a803aeeb1014f4096e2ff2b18,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,185,573.141320,31.366382,38.267967,38.169820,13.547037,10.391479,49.326207,47.652405,27.232493,33.319091,31.251073,38.160043,38.030204,0.097836,,,,,,,e9fbd905b2e71e32ced7d95415e04702,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,1280x720,210,231.527242,28.385280,36.261521,35.915574,9.739485,7.791119,30.498729,29.659967,24.098672,30.684220,28.273946,36.146816,35.760381,0.248244,,,,,,,85549f0edec13805936ed316630a4e87,
